Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0011069	dis_TRINITY_DN1432_c0_g1.p2		
OG0011070	dis_TRINITY_DN14338_c0_g1.p4		
OG0011071	dis_TRINITY_DN14348_c0_g4.p2		
OG0011072	dis_TRINITY_DN14350_c0_g1.p2		
OG0011073	dis_TRINITY_DN14357_c0_g1.p3		
OG0011074	dis_TRINITY_DN14358_c0_g2.p1		
OG0011075	dis_TRINITY_DN1435_c0_g1.p2		
OG0011076	dis_TRINITY_DN14391_c0_g2.p2		
OG0011077	dis_TRINITY_DN14392_c0_g4.p2		
OG0011078	dis_TRINITY_DN14408_c2_g2.p3		
OG0011079	dis_TRINITY_DN14410_c0_g1.p2		
OG0011080	dis_TRINITY_DN14412_c0_g1.p1		
OG0011081	dis_TRINITY_DN14417_c0_g1.p2		
OG0011082	dis_TRINITY_DN14427_c0_g4.p1		
OG0011083	dis_TRINITY_DN14440_c0_g1.p3		
OG0011084	dis_TRINITY_DN14444_c0_g1.p2		
OG0011085	dis_TRINITY_DN14444_c0_g1.p15		
OG0011086	dis_TRINITY_DN14444_c0_g1.p22		
OG0011087	dis_TRINITY_DN14444_c0_g1.p23		
OG0011088	dis_TRINITY_DN14453_c0_g2.p2		
OG0011089	dis_TRINITY_DN14470_c2_g1.p2		
OG0011090	dis_TRINITY_DN1447_c0_g1.p2		
OG0011091	dis_TRINITY_DN14488_c0_g1.p2		
OG0011092	dis_TRINITY_DN14488_c0_g3.p10		
OG0011093	dis_TRINITY_DN14488_c0_g3.p12		
OG0011094	dis_TRINITY_DN14488_c0_g3.p15		
OG0011095	dis_TRINITY_DN14488_c0_g3.p17		
OG0011096	dis_TRINITY_DN14488_c0_g3.p18		
OG0011097	dis_TRINITY_DN14488_c0_g3.p20		
OG0011098	dis_TRINITY_DN14488_c0_g3.p22		
OG0011099	dis_TRINITY_DN14500_c0_g1.p2		
OG0011100	dis_TRINITY_DN14507_c0_g3.p1		
OG0011101	dis_TRINITY_DN1450_c0_g1.p1		
OG0011102	dis_TRINITY_DN14527_c0_g2.p1		
OG0011103	dis_TRINITY_DN14534_c0_g1.p1		
OG0011104	dis_TRINITY_DN14545_c0_g3.p2		
OG0011105	dis_TRINITY_DN14545_c0_g5.p2		
OG0011106	dis_TRINITY_DN14554_c0_g1.p3		
OG0011107	dis_TRINITY_DN14559_c0_g1.p2		
OG0011108	dis_TRINITY_DN14559_c0_g2.p2		
OG0011109	dis_TRINITY_DN14562_c0_g2.p2		
OG0011110	dis_TRINITY_DN14563_c0_g1.p2		
OG0011111	dis_TRINITY_DN14569_c0_g1.p2		
OG0011112	dis_TRINITY_DN1456_c0_g3.p3		
OG0011113	dis_TRINITY_DN14577_c0_g1.p2		
OG0011114	dis_TRINITY_DN14615_c0_g2.p2		
OG0011115	dis_TRINITY_DN14625_c0_g1.p2		
OG0011116	dis_TRINITY_DN1462_c1_g1.p1		
OG0011117	dis_TRINITY_DN14637_c1_g2.p3		
OG0011118	dis_TRINITY_DN1464_c0_g2.p2		
OG0011119	dis_TRINITY_DN14661_c0_g2.p3		
OG0011120	dis_TRINITY_DN14670_c0_g1.p3		
OG0011121	dis_TRINITY_DN14677_c0_g1.p2		
OG0011122	dis_TRINITY_DN1467_c0_g1.p3		
OG0011123	dis_TRINITY_DN14688_c0_g1.p2		
OG0011124	dis_TRINITY_DN14698_c0_g4.p3		
OG0011125	dis_TRINITY_DN146_c0_g3.p3		
OG0011126	dis_TRINITY_DN146_c0_g4.p2		
OG0011127	dis_TRINITY_DN14701_c0_g1.p3		
OG0011128	dis_TRINITY_DN14761_c0_g1.p4		
OG0011129	dis_TRINITY_DN14780_c0_g1.p1		
OG0011130	dis_TRINITY_DN14796_c0_g1.p2		
OG0011131	dis_TRINITY_DN1479_c0_g1.p2		
OG0011132	dis_TRINITY_DN147_c0_g1.p2		
OG0011133	dis_TRINITY_DN14801_c0_g2.p2		
OG0011134	dis_TRINITY_DN14806_c0_g1.p2		
OG0011135	dis_TRINITY_DN14817_c0_g2.p2		
OG0011136	dis_TRINITY_DN14826_c0_g1.p2		
OG0011137	dis_TRINITY_DN14829_c0_g1.p2		
OG0011138	dis_TRINITY_DN1482_c0_g1.p1		
OG0011139	dis_TRINITY_DN14840_c0_g1.p2		
OG0011140	dis_TRINITY_DN14865_c0_g1.p2		
OG0011141	dis_TRINITY_DN1486_c0_g1.p3		
OG0011142	dis_TRINITY_DN14873_c0_g1.p2		
OG0011143	dis_TRINITY_DN1487_c0_g1.p1		
OG0011144	dis_TRINITY_DN14883_c0_g1.p2		
OG0011145	dis_TRINITY_DN14887_c0_g1.p2		
OG0011146	dis_TRINITY_DN14893_c0_g1.p2		
OG0011147	dis_TRINITY_DN14908_c0_g1.p1		
OG0011148	dis_TRINITY_DN14917_c0_g1.p2		
OG0011149	dis_TRINITY_DN1491_c0_g1.p2		
OG0011150	dis_TRINITY_DN14924_c0_g1.p3		
OG0011151	dis_TRINITY_DN14939_c0_g1.p2		
OG0011152	dis_TRINITY_DN14947_c0_g1.p2		
OG0011153	dis_TRINITY_DN14952_c0_g1.p2		
OG0011154	dis_TRINITY_DN14955_c0_g1.p2		
OG0011155	dis_TRINITY_DN14956_c0_g3.p3		
OG0011156	dis_TRINITY_DN14959_c0_g1.p2		
OG0011157	dis_TRINITY_DN1497_c0_g1.p2		
OG0011158	dis_TRINITY_DN14989_c0_g1.p2		
OG0011159	dis_TRINITY_DN14994_c0_g2.p2		
OG0011160	dis_TRINITY_DN15002_c0_g2.p2		
OG0011161	dis_TRINITY_DN1500_c0_g1.p2		
OG0011162	dis_TRINITY_DN15022_c1_g3.p1		
OG0011163	dis_TRINITY_DN15031_c0_g1.p3		
OG0011164	dis_TRINITY_DN15035_c0_g2.p2		
OG0011165	dis_TRINITY_DN1503_c0_g4.p2		
OG0011166	dis_TRINITY_DN15057_c0_g4.p2		
OG0011167	dis_TRINITY_DN15057_c2_g1.p3		
OG0011168	dis_TRINITY_DN15081_c0_g3.p2		
OG0011169	dis_TRINITY_DN15084_c1_g2.p2		
OG0011170	dis_TRINITY_DN15102_c0_g1.p4		
OG0011171	dis_TRINITY_DN1510_c0_g1.p2		
OG0011172	dis_TRINITY_DN1511_c0_g5.p2		
OG0011173	dis_TRINITY_DN15121_c0_g3.p2		
OG0011174	dis_TRINITY_DN15123_c0_g1.p2		
OG0011175	dis_TRINITY_DN1515_c1_g4.p2		
OG0011176	dis_TRINITY_DN15163_c0_g1.p3		
OG0011177	dis_TRINITY_DN15170_c0_g1.p2		
OG0011178	dis_TRINITY_DN15180_c0_g1.p2		
OG0011179	dis_TRINITY_DN15180_c0_g3.p2		
OG0011180	dis_TRINITY_DN15183_c0_g1.p2		
OG0011181	dis_TRINITY_DN15222_c0_g1.p2		
OG0011182	dis_TRINITY_DN15268_c0_g1.p2		
OG0011183	dis_TRINITY_DN15268_c0_g2.p3		
OG0011184	dis_TRINITY_DN1526_c0_g1.p1		
OG0011185	dis_TRINITY_DN1526_c0_g3.p2		
OG0011186	dis_TRINITY_DN1528_c0_g2.p1		
OG0011187	dis_TRINITY_DN152_c0_g2.p2		
OG0011188	dis_TRINITY_DN15305_c0_g1.p2		
OG0011189	dis_TRINITY_DN1532_c0_g1.p1		
OG0011190	dis_TRINITY_DN1534_c0_g1.p5		
OG0011191	dis_TRINITY_DN1534_c0_g2.p3		
OG0011192	dis_TRINITY_DN15359_c0_g2.p2		
OG0011193	dis_TRINITY_DN15375_c0_g1.p2		
OG0011194	dis_TRINITY_DN1537_c0_g5.p2		
OG0011195	dis_TRINITY_DN1537_c1_g2.p2		
OG0011196	dis_TRINITY_DN1539_c0_g2.p2		
OG0011197	dis_TRINITY_DN15412_c0_g1.p1		
OG0011198	dis_TRINITY_DN15414_c0_g1.p2		
OG0011199	dis_TRINITY_DN15420_c0_g1.p2		
OG0011200	dis_TRINITY_DN15428_c0_g1.p2		
OG0011201	dis_TRINITY_DN1544_c0_g2.p2		
OG0011202	dis_TRINITY_DN1546_c0_g1.p2		
OG0011203	dis_TRINITY_DN15475_c0_g1.p2		
OG0011204	dis_TRINITY_DN1548_c0_g1.p3		
OG0011205	dis_TRINITY_DN15505_c1_g1.p1		
OG0011206	dis_TRINITY_DN1550_c0_g1.p2		
OG0011207	dis_TRINITY_DN15543_c0_g1.p2		
OG0011208	dis_TRINITY_DN15545_c0_g1.p2		
OG0011209	dis_TRINITY_DN15557_c0_g1.p4		
OG0011210	dis_TRINITY_DN15581_c0_g1.p3		
OG0011211	dis_TRINITY_DN15584_c0_g1.p2		
OG0011212	dis_TRINITY_DN1560_c0_g1.p2		
OG0011213	dis_TRINITY_DN15610_c0_g1.p2		
OG0011214	dis_TRINITY_DN15618_c0_g2.p2		
OG0011215	dis_TRINITY_DN15626_c0_g1.p2		
OG0011216	dis_TRINITY_DN15635_c0_g2.p2		
OG0011217	dis_TRINITY_DN15641_c0_g1.p2		
OG0011218	dis_TRINITY_DN1564_c0_g3.p1		
OG0011219	dis_TRINITY_DN15679_c0_g1.p1		
OG0011220	dis_TRINITY_DN15679_c1_g1.p1		
OG0011221	dis_TRINITY_DN15680_c0_g5.p3		
OG0011222	dis_TRINITY_DN15683_c0_g1.p2		
OG0011223	dis_TRINITY_DN15683_c0_g4.p2		
OG0011224	dis_TRINITY_DN15699_c0_g5.p2		
OG0011225	dis_TRINITY_DN1569_c0_g2.p4		
OG0011226	dis_TRINITY_DN156_c0_g1.p2		
OG0011227	dis_TRINITY_DN15722_c0_g1.p5		
OG0011228	dis_TRINITY_DN1572_c0_g5.p1		
OG0011229	dis_TRINITY_DN15739_c0_g2.p1		
OG0011230	dis_TRINITY_DN1573_c0_g2.p2		
OG0011231	dis_TRINITY_DN15764_c0_g1.p2		
OG0011232	dis_TRINITY_DN15765_c0_g1.p3		
OG0011233	dis_TRINITY_DN1578_c0_g1.p3		
OG0011234	dis_TRINITY_DN1580_c0_g4.p1		
OG0011235	dis_TRINITY_DN15814_c0_g2.p2		
OG0011236	dis_TRINITY_DN1583_c0_g2.p2		
OG0011237	dis_TRINITY_DN15853_c0_g2.p2		
OG0011238	dis_TRINITY_DN15878_c0_g1.p1		
OG0011239	dis_TRINITY_DN15878_c0_g2.p2		
OG0011240	dis_TRINITY_DN15893_c0_g1.p3		
OG0011241	dis_TRINITY_DN15900_c0_g1.p2		
OG0011242	dis_TRINITY_DN15922_c0_g1.p3		
OG0011243	dis_TRINITY_DN15923_c0_g1.p2		
OG0011244	dis_TRINITY_DN15925_c0_g1.p2		
OG0011245	dis_TRINITY_DN1592_c0_g1.p3		
OG0011246	dis_TRINITY_DN15939_c0_g1.p3		
OG0011247	dis_TRINITY_DN15949_c0_g2.p2		
OG0011248	dis_TRINITY_DN15952_c0_g1.p2		
OG0011249	dis_TRINITY_DN15955_c0_g2.p2		
OG0011250	dis_TRINITY_DN1597_c0_g1.p1		
OG0011251	dis_TRINITY_DN16013_c0_g1.p2		
OG0011252	dis_TRINITY_DN16017_c0_g1.p2		
OG0011253	dis_TRINITY_DN16017_c0_g2.p5		
OG0011254	dis_TRINITY_DN16025_c0_g1.p2		
OG0011255	dis_TRINITY_DN16043_c0_g1.p2		
OG0011256	dis_TRINITY_DN16045_c0_g2.p3		
OG0011257	dis_TRINITY_DN16047_c0_g1.p2		
OG0011258	dis_TRINITY_DN16051_c0_g1.p2		
OG0011259	dis_TRINITY_DN16053_c0_g1.p1		
OG0011260	dis_TRINITY_DN16068_c0_g1.p2		
OG0011261	dis_TRINITY_DN16082_c0_g1.p3		
OG0011262	dis_TRINITY_DN1608_c0_g1.p10		
OG0011263	dis_TRINITY_DN1608_c0_g1.p11		
OG0011264	dis_TRINITY_DN1608_c0_g1.p12		
OG0011265	dis_TRINITY_DN1608_c0_g1.p13		
OG0011266	dis_TRINITY_DN1608_c0_g1.p14		
OG0011267	dis_TRINITY_DN16099_c2_g1.p2		
OG0011268	dis_TRINITY_DN16101_c0_g1.p2		
OG0011269	dis_TRINITY_DN16151_c0_g1.p3		
OG0011270	dis_TRINITY_DN16153_c0_g2.p1		
OG0011271	dis_TRINITY_DN16161_c0_g1.p2		
OG0011272	dis_TRINITY_DN1617_c0_g1.p2		
OG0011273	dis_TRINITY_DN1618_c0_g1.p2		
OG0011274	dis_TRINITY_DN16199_c0_g4.p1		
OG0011275	dis_TRINITY_DN16213_c1_g1.p2		
OG0011276	dis_TRINITY_DN16228_c0_g1.p3		
OG0011277	dis_TRINITY_DN16240_c0_g1.p4		
OG0011278	dis_TRINITY_DN16267_c0_g1.p3		
OG0011279	dis_TRINITY_DN16278_c0_g1.p2		
OG0011280	dis_TRINITY_DN16298_c0_g1.p3		
OG0011281	dis_TRINITY_DN16341_c0_g1.p2		
OG0011282	dis_TRINITY_DN16356_c0_g1.p2		
OG0011283	dis_TRINITY_DN16376_c0_g1.p2		
OG0011284	dis_TRINITY_DN16382_c0_g2.p3		
OG0011285	dis_TRINITY_DN16388_c0_g1.p2		
OG0011286	dis_TRINITY_DN16395_c0_g1.p2		
OG0011287	dis_TRINITY_DN16396_c0_g1.p2		
OG0011288	dis_TRINITY_DN16399_c0_g2.p3		
OG0011289	dis_TRINITY_DN16406_c0_g1.p2		
OG0011290	dis_TRINITY_DN16406_c0_g2.p7		
OG0011291	dis_TRINITY_DN16406_c0_g2.p10		
OG0011292	dis_TRINITY_DN16415_c0_g1.p2		
OG0011293	dis_TRINITY_DN16417_c0_g1.p2		
OG0011294	dis_TRINITY_DN16421_c0_g3.p2		
OG0011295	dis_TRINITY_DN16424_c0_g1.p1		
OG0011296	dis_TRINITY_DN16424_c1_g1.p1		
OG0011297	dis_TRINITY_DN16428_c0_g1.p2		
OG0011298	dis_TRINITY_DN16439_c0_g1.p2		
OG0011299	dis_TRINITY_DN16445_c0_g6.p3		
OG0011300	dis_TRINITY_DN16460_c0_g1.p2		
OG0011301	dis_TRINITY_DN16469_c0_g1.p2		
OG0011302	dis_TRINITY_DN16488_c0_g1.p1		
OG0011303	dis_TRINITY_DN1649_c0_g1.p2		
OG0011304	dis_TRINITY_DN164_c0_g2.p3		
OG0011305	dis_TRINITY_DN16510_c0_g1.p2		
OG0011306	dis_TRINITY_DN1652_c1_g1.p1		
OG0011307	dis_TRINITY_DN16537_c0_g3.p2		
OG0011308	dis_TRINITY_DN1655_c1_g7.p2		
OG0011309	dis_TRINITY_DN1656_c0_g2.p2		
OG0011310	dis_TRINITY_DN1656_c0_g3.p1		
OG0011311	dis_TRINITY_DN16570_c0_g1.p3		
OG0011312	dis_TRINITY_DN1659_c0_g2.p4		
OG0011313	dis_TRINITY_DN165_c0_g1.p2		
OG0011314	dis_TRINITY_DN16608_c0_g2.p3		
OG0011315	dis_TRINITY_DN16614_c0_g1.p3		
OG0011316	dis_TRINITY_DN16633_c0_g1.p2		
OG0011317	dis_TRINITY_DN16636_c0_g1.p2		
OG0011318	dis_TRINITY_DN16638_c0_g1.p2		
OG0011319	dis_TRINITY_DN16649_c0_g5.p2		
OG0011320	dis_TRINITY_DN1666_c0_g1.p10		
OG0011321	dis_TRINITY_DN16684_c0_g1.p2		
OG0011322	dis_TRINITY_DN16685_c0_g3.p2		
OG0011323	dis_TRINITY_DN166_c0_g2.p2		
OG0011324	dis_TRINITY_DN16714_c0_g4.p2		
OG0011325	dis_TRINITY_DN1671_c0_g2.p3		
OG0011326	dis_TRINITY_DN1672_c0_g1.p2		
OG0011327	dis_TRINITY_DN16739_c0_g2.p2		
OG0011328	dis_TRINITY_DN16751_c0_g2.p3		
OG0011329	dis_TRINITY_DN16761_c0_g1.p2		
OG0011330	dis_TRINITY_DN16777_c0_g2.p3		
OG0011331	dis_TRINITY_DN1682_c0_g3.p2		
OG0011332	dis_TRINITY_DN16835_c0_g3.p2		
OG0011333	dis_TRINITY_DN16836_c0_g1.p2		
OG0011334	dis_TRINITY_DN16846_c0_g2.p1		
OG0011335	dis_TRINITY_DN1685_c0_g1.p2		
OG0011336	dis_TRINITY_DN16891_c0_g7.p3		
OG0011337	dis_TRINITY_DN168_c0_g2.p2		
OG0011338	dis_TRINITY_DN16902_c0_g1.p2		
OG0011339	dis_TRINITY_DN1690_c0_g2.p3		
OG0011340	dis_TRINITY_DN16958_c0_g1.p2		
OG0011341	dis_TRINITY_DN16977_c0_g2.p2		
OG0011342	dis_TRINITY_DN16996_c0_g1.p2		
OG0011343	dis_TRINITY_DN1699_c0_g1.p2		
OG0011344	dis_TRINITY_DN16_c0_g1.p2		
OG0011345	dis_TRINITY_DN1700_c0_g1.p2		
OG0011346	dis_TRINITY_DN1701_c0_g1.p2		
OG0011347	dis_TRINITY_DN1703_c0_g1.p3		
OG0011348	dis_TRINITY_DN1703_c0_g2.p2		
OG0011349	dis_TRINITY_DN1704_c0_g1.p3		
OG0011350	dis_TRINITY_DN17059_c0_g2.p2		
OG0011351	dis_TRINITY_DN17099_c0_g1.p3		
OG0011352	dis_TRINITY_DN1710_c0_g1.p2		
OG0011353	dis_TRINITY_DN17143_c0_g2.p2		
OG0011354	dis_TRINITY_DN17193_c0_g1.p2		
OG0011355	dis_TRINITY_DN17210_c0_g2.p3		
OG0011356	dis_TRINITY_DN17218_c0_g2.p2		
OG0011357	dis_TRINITY_DN17244_c1_g3.p3		
OG0011358	dis_TRINITY_DN17264_c0_g1.p11		
OG0011359	dis_TRINITY_DN17264_c0_g1.p12		
OG0011360	dis_TRINITY_DN17264_c0_g1.p13		
OG0011361	dis_TRINITY_DN17264_c0_g1.p14		
OG0011362	dis_TRINITY_DN17264_c0_g1.p15		
OG0011363	dis_TRINITY_DN17264_c0_g1.p16		
OG0011364	dis_TRINITY_DN17264_c0_g1.p17		
OG0011365	dis_TRINITY_DN17271_c0_g1.p2		
OG0011366	dis_TRINITY_DN17280_c0_g1.p2		
OG0011367	dis_TRINITY_DN17287_c0_g2.p1		
OG0011368	dis_TRINITY_DN17383_c0_g1.p3		
OG0011369	dis_TRINITY_DN17411_c0_g1.p2		
OG0011370	dis_TRINITY_DN17421_c0_g1.p2		
OG0011371	dis_TRINITY_DN17453_c0_g1.p2		
OG0011372	dis_TRINITY_DN17453_c0_g2.p3		
OG0011373	dis_TRINITY_DN1747_c0_g1.p2		
OG0011374	dis_TRINITY_DN1748_c0_g6.p2		
OG0011375	dis_TRINITY_DN1749_c0_g1.p1		
OG0011376	dis_TRINITY_DN174_c0_g1.p2		
OG0011377	dis_TRINITY_DN1750_c0_g1.p3		
OG0011378	dis_TRINITY_DN1752_c0_g1.p1		
OG0011379	dis_TRINITY_DN1754_c0_g2.p2		
OG0011380	dis_TRINITY_DN1756_c0_g2.p3		
OG0011381	dis_TRINITY_DN175_c0_g2.p1		
OG0011382	dis_TRINITY_DN175_c0_g5.p2		
OG0011383	dis_TRINITY_DN175_c0_g6.p1		
OG0011384	dis_TRINITY_DN1760_c0_g1.p2		
OG0011385	dis_TRINITY_DN17619_c0_g2.p3		
OG0011386	dis_TRINITY_DN1761_c1_g4.p2		
OG0011387	dis_TRINITY_DN1762_c0_g1.p2		
OG0011388	dis_TRINITY_DN17685_c0_g1.p2		
OG0011389	dis_TRINITY_DN17729_c0_g2.p2		
OG0011390	dis_TRINITY_DN17767_c0_g2.p3		
OG0011391	dis_TRINITY_DN17804_c0_g2.p2		
OG0011392	dis_TRINITY_DN17815_c0_g1.p2		
OG0011393	dis_TRINITY_DN17825_c0_g1.p3		
OG0011394	dis_TRINITY_DN17829_c0_g1.p10		
OG0011395	dis_TRINITY_DN17831_c0_g1.p2		
OG0011396	dis_TRINITY_DN17834_c0_g2.p2		
OG0011397	dis_TRINITY_DN17841_c0_g1.p3		
OG0011398	dis_TRINITY_DN17843_c1_g1.p2		
OG0011399	dis_TRINITY_DN17844_c0_g2.p2		
OG0011400	dis_TRINITY_DN17850_c0_g1.p2		
OG0011401	dis_TRINITY_DN17852_c0_g1.p3		
OG0011402	dis_TRINITY_DN17855_c0_g2.p2		
OG0011403	dis_TRINITY_DN17861_c0_g1.p2		
OG0011404	dis_TRINITY_DN1788_c0_g1.p2		
OG0011405	dis_TRINITY_DN1788_c0_g1.p10		
OG0011406	dis_TRINITY_DN1788_c0_g1.p11		
OG0011407	dis_TRINITY_DN1788_c0_g2.p2		
OG0011408	dis_TRINITY_DN178_c0_g1.p3		
OG0011409	dis_TRINITY_DN1790_c0_g2.p2		
OG0011410	dis_TRINITY_DN17947_c0_g1.p2		
OG0011411	dis_TRINITY_DN17957_c0_g2.p2		
OG0011412	dis_TRINITY_DN17962_c0_g6.p1		
OG0011413	dis_TRINITY_DN1799_c0_g1.p1		
OG0011414	dis_TRINITY_DN1800_c0_g1.p2		
OG0011415	dis_TRINITY_DN1802_c0_g1.p1		
OG0011416	dis_TRINITY_DN18033_c0_g1.p2		
OG0011417	dis_TRINITY_DN18051_c0_g1.p1		
OG0011418	dis_TRINITY_DN18096_c0_g1.p2		
OG0011419	dis_TRINITY_DN180_c0_g2.p2		
OG0011420	dis_TRINITY_DN18102_c0_g2.p3		
OG0011421	dis_TRINITY_DN18107_c0_g2.p2		
OG0011422	dis_TRINITY_DN1811_c0_g1.p10		
OG0011423	dis_TRINITY_DN18135_c0_g1.p3		
OG0011424	dis_TRINITY_DN18148_c0_g1.p2		
OG0011425	dis_TRINITY_DN1815_c0_g4.p3		
OG0011426	dis_TRINITY_DN18164_c0_g1.p1		
OG0011427	dis_TRINITY_DN1817_c0_g4.p2		
OG0011428	dis_TRINITY_DN18196_c0_g1.p4		
OG0011429	dis_TRINITY_DN18198_c0_g1.p2		
OG0011430	dis_TRINITY_DN18210_c0_g1.p1		
OG0011431	dis_TRINITY_DN18242_c0_g1.p5		
OG0011432	dis_TRINITY_DN18253_c2_g1.p3		
OG0011433	dis_TRINITY_DN18258_c0_g2.p2		
OG0011434	dis_TRINITY_DN18278_c0_g1.p2		
OG0011435	dis_TRINITY_DN1827_c0_g4.p2		
OG0011436	dis_TRINITY_DN182_c0_g2.p3		
OG0011437	dis_TRINITY_DN1830_c0_g1.p2		
OG0011438	dis_TRINITY_DN1832_c0_g1.p1		
OG0011439	dis_TRINITY_DN1832_c0_g2.p2		
OG0011440	dis_TRINITY_DN18338_c0_g1.p3		
OG0011441	dis_TRINITY_DN18340_c0_g1.p2		
OG0011442	dis_TRINITY_DN18340_c0_g2.p2		
OG0011443	dis_TRINITY_DN18346_c0_g1.p2		
OG0011444	dis_TRINITY_DN18349_c0_g1.p2		
OG0011445	dis_TRINITY_DN1834_c0_g1.p2		
OG0011446	dis_TRINITY_DN1836_c0_g2.p3		
OG0011447	dis_TRINITY_DN18415_c0_g1.p3		
OG0011448	dis_TRINITY_DN18418_c0_g4.p3		
OG0011449	dis_TRINITY_DN1841_c0_g3.p3		
OG0011450	dis_TRINITY_DN1841_c0_g4.p2		
OG0011451	dis_TRINITY_DN18431_c0_g1.p1		
OG0011452	dis_TRINITY_DN18431_c0_g2.p2		
OG0011453	dis_TRINITY_DN18454_c0_g1.p3		
OG0011454	dis_TRINITY_DN18457_c0_g1.p2		
OG0011455	dis_TRINITY_DN18485_c0_g2.p2		
OG0011456	dis_TRINITY_DN18485_c0_g5.p1		
OG0011457	dis_TRINITY_DN184_c0_g2.p2		
OG0011458	dis_TRINITY_DN18505_c0_g5.p2		
OG0011459	dis_TRINITY_DN1850_c0_g1.p3		
OG0011460	dis_TRINITY_DN18512_c0_g1.p2		
OG0011461	dis_TRINITY_DN18554_c0_g1.p3		
OG0011462	dis_TRINITY_DN1855_c0_g1.p2		
OG0011463	dis_TRINITY_DN1855_c0_g2.p2		
OG0011464	dis_TRINITY_DN1858_c0_g1.p3		
OG0011465	dis_TRINITY_DN18618_c0_g2.p4		
OG0011466	dis_TRINITY_DN18678_c0_g2.p3		
OG0011467	dis_TRINITY_DN1867_c0_g2.p2		
OG0011468	dis_TRINITY_DN18696_c0_g1.p2		
OG0011469	dis_TRINITY_DN1871_c0_g5.p2		
OG0011470	dis_TRINITY_DN18768_c0_g1.p2		
OG0011471	dis_TRINITY_DN1878_c0_g3.p1		
OG0011472	dis_TRINITY_DN18798_c0_g1.p2		
OG0011473	dis_TRINITY_DN1880_c0_g2.p2		
OG0011474	dis_TRINITY_DN18819_c0_g1.p3		
OG0011475	dis_TRINITY_DN1881_c0_g1.p3		
OG0011476	dis_TRINITY_DN1884_c0_g1.p3		
OG0011477	dis_TRINITY_DN1885_c0_g1.p2		
OG0011478	dis_TRINITY_DN18860_c0_g1.p3		
OG0011479	dis_TRINITY_DN18863_c3_g1.p1		
OG0011480	dis_TRINITY_DN1887_c0_g1.p2		
OG0011481	dis_TRINITY_DN18933_c0_g1.p2		
OG0011482	dis_TRINITY_DN18933_c0_g3.p4		
OG0011483	dis_TRINITY_DN18944_c0_g1.p2		
OG0011484	dis_TRINITY_DN18959_c0_g2.p2		
OG0011485	dis_TRINITY_DN18984_c0_g1.p2		
OG0011486	dis_TRINITY_DN1898_c0_g1.p2		
OG0011487	dis_TRINITY_DN1900_c0_g1.p2		
OG0011488	dis_TRINITY_DN19024_c0_g1.p4		
OG0011489	dis_TRINITY_DN19042_c0_g1.p3		
OG0011490	dis_TRINITY_DN1905_c0_g1.p4		
OG0011491	dis_TRINITY_DN19082_c0_g3.p2		
OG0011492	dis_TRINITY_DN19083_c0_g1.p2		
OG0011493	dis_TRINITY_DN19122_c0_g1.p2		
OG0011494	dis_TRINITY_DN1912_c0_g1.p1		
OG0011495	dis_TRINITY_DN19141_c0_g1.p3		
OG0011496	dis_TRINITY_DN19147_c0_g1.p2		
OG0011497	dis_TRINITY_DN19159_c0_g1.p2		
OG0011498	dis_TRINITY_DN19176_c0_g1.p3		
OG0011499	dis_TRINITY_DN19177_c0_g3.p2		
OG0011500	dis_TRINITY_DN19184_c0_g1.p3		
OG0011501	dis_TRINITY_DN19192_c0_g1.p10		
OG0011502	dis_TRINITY_DN19192_c0_g1.p11		
OG0011503	dis_TRINITY_DN19198_c0_g1.p2		
OG0011504	dis_TRINITY_DN19206_c0_g1.p2		
OG0011505	dis_TRINITY_DN1921_c0_g1.p1		
OG0011506	dis_TRINITY_DN1921_c0_g2.p1		
OG0011507	dis_TRINITY_DN19227_c0_g1.p2		
OG0011508	dis_TRINITY_DN1922_c0_g2.p2		
OG0011509	dis_TRINITY_DN19230_c0_g1.p2		
OG0011510	dis_TRINITY_DN19233_c0_g1.p2		
OG0011511	dis_TRINITY_DN19267_c0_g1.p2		
OG0011512	dis_TRINITY_DN19269_c0_g1.p4		
OG0011513	dis_TRINITY_DN19273_c0_g1.p3		
OG0011514	dis_TRINITY_DN19300_c0_g1.p2		
OG0011515	dis_TRINITY_DN1931_c0_g2.p3		
OG0011516	dis_TRINITY_DN19364_c0_g1.p3		
OG0011517	dis_TRINITY_DN19373_c0_g2.p1		
OG0011518	dis_TRINITY_DN19405_c0_g2.p2		
OG0011519	dis_TRINITY_DN19407_c0_g2.p1		
OG0011520	dis_TRINITY_DN1941_c0_g1.p2		
OG0011521	dis_TRINITY_DN19422_c1_g1.p1		
OG0011522	dis_TRINITY_DN1943_c0_g2.p10		
OG0011523	dis_TRINITY_DN1943_c0_g5.p2		
OG0011524	dis_TRINITY_DN1943_c3_g2.p1		
OG0011525	dis_TRINITY_DN19440_c3_g3.p1		
OG0011526	dis_TRINITY_DN19444_c0_g2.p1		
OG0011527	dis_TRINITY_DN1944_c0_g1.p2		
OG0011528	dis_TRINITY_DN1945_c0_g1.p2		
OG0011529	dis_TRINITY_DN1947_c0_g2.p2		
OG0011530	dis_TRINITY_DN19481_c0_g1.p2		
OG0011531	dis_TRINITY_DN194_c0_g1.p1		
OG0011532	dis_TRINITY_DN1951_c0_g1.p1		
OG0011533	dis_TRINITY_DN1951_c0_g2.p2		
