GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
dis_TRINITY_DN10787_c0_g1,Eukaryota,2,66,dis_TRINITY_DN10787_c0_g1
dis_TRINITY_DN10788_c0_g2,cellular organisms,1,85,dis_TRINITY_DN10788_c0_g2
dis_TRINITY_DN10789_c0_g3,cellular organisms,1,71,dis_TRINITY_DN10789_c0_g3
dis_TRINITY_DN1078_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1078_c0_g1
dis_TRINITY_DN10794_c0_g1,Sar,3,100,dis_TRINITY_DN10794_c0_g1
dis_TRINITY_DN10796_c0_g1,Eukaryota,2,33,dis_TRINITY_DN10796_c0_g1
dis_TRINITY_DN10797_c0_g1,Ochrophyta,5,100,dis_TRINITY_DN10797_c0_g1
dis_TRINITY_DN10798_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10798_c0_g1
dis_TRINITY_DN1079_c0_g1,cellular organisms,1,71,dis_TRINITY_DN1079_c0_g1
dis_TRINITY_DN10808_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10808_c0_g1
dis_TRINITY_DN10809_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10809_c0_g1
dis_TRINITY_DN1080_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1080_c0_g1
dis_TRINITY_DN1080_c0_g4,Ochrophyta,5,100,dis_TRINITY_DN1080_c0_g4
dis_TRINITY_DN1080_c0_g6,cellular organisms,1,100,dis_TRINITY_DN1080_c0_g6
dis_TRINITY_DN1080_c1_g1,cellular organisms,1,100,dis_TRINITY_DN1080_c1_g1
dis_TRINITY_DN10812_c0_g2,Eukaryota,2,66,dis_TRINITY_DN10812_c0_g2
dis_TRINITY_DN10814_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10814_c0_g1
dis_TRINITY_DN10818_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10818_c0_g1
dis_TRINITY_DN1081_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1081_c0_g1
dis_TRINITY_DN1081_c4_g2,Fucus distichus,8,100,dis_TRINITY_DN1081_c4_g2
dis_TRINITY_DN10821_c0_g1,Eukaryota,2,100,dis_TRINITY_DN10821_c0_g1
dis_TRINITY_DN10823_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10823_c0_g1
dis_TRINITY_DN10826_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10826_c0_g1
dis_TRINITY_DN10827_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10827_c0_g1
dis_TRINITY_DN10828_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10828_c0_g1
dis_TRINITY_DN10828_c0_g2,cellular organisms,1,100,dis_TRINITY_DN10828_c0_g2
dis_TRINITY_DN10829_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10829_c0_g1
dis_TRINITY_DN1082_c1_g3,Phaeophyceae,7,100,dis_TRINITY_DN1082_c1_g3
dis_TRINITY_DN10831_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10831_c0_g1
dis_TRINITY_DN10834_c0_g1,cellular organisms,1,85,dis_TRINITY_DN10834_c0_g1
dis_TRINITY_DN10835_c0_g2,Eukaryota,2,50,dis_TRINITY_DN10835_c0_g2
dis_TRINITY_DN10837_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10837_c0_g1
dis_TRINITY_DN10838_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10838_c0_g1
dis_TRINITY_DN10839_c0_g1,Ochrophyta,5,100,dis_TRINITY_DN10839_c0_g1
dis_TRINITY_DN1083_c0_g1,cellular organisms,1,100,dis_TRINITY_DN1083_c0_g1
dis_TRINITY_DN10840_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10840_c0_g1
dis_TRINITY_DN10841_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10841_c0_g1
dis_TRINITY_DN10843_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10843_c0_g1
dis_TRINITY_DN1084_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1084_c0_g1
dis_TRINITY_DN10851_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10851_c0_g1
dis_TRINITY_DN10854_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10854_c0_g1
dis_TRINITY_DN10858_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10858_c0_g1
dis_TRINITY_DN10859_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10859_c0_g1
dis_TRINITY_DN10868_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10868_c0_g1
dis_TRINITY_DN10870_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10870_c0_g1
dis_TRINITY_DN10872_c0_g1,cellular organisms,1,85,dis_TRINITY_DN10872_c0_g1
dis_TRINITY_DN10874_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10874_c0_g1
dis_TRINITY_DN10875_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10875_c0_g1
dis_TRINITY_DN10880_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10880_c0_g1
dis_TRINITY_DN10884_c0_g6,cellular organisms,1,42,dis_TRINITY_DN10884_c0_g6
dis_TRINITY_DN108888_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN108888_c0_g1
dis_TRINITY_DN10891_c0_g1,cellular organisms,1,85,dis_TRINITY_DN10891_c0_g1
dis_TRINITY_DN10891_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN10891_c0_g2
dis_TRINITY_DN108926_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN108926_c0_g1
dis_TRINITY_DN10894_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10894_c0_g1
dis_TRINITY_DN10897_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10897_c0_g1
dis_TRINITY_DN10901_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN10901_c1_g2
dis_TRINITY_DN10901_c1_g4,Fucus distichus,8,100,dis_TRINITY_DN10901_c1_g4
dis_TRINITY_DN10905_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10905_c0_g1
dis_TRINITY_DN109060_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109060_c0_g1
dis_TRINITY_DN109071_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109071_c0_g1
dis_TRINITY_DN109092_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109092_c0_g1
dis_TRINITY_DN10909_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10909_c0_g1
dis_TRINITY_DN1090_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1090_c0_g1
dis_TRINITY_DN1090_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1090_c0_g2
dis_TRINITY_DN1090_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN1090_c0_g4
dis_TRINITY_DN10910_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN10910_c0_g4
dis_TRINITY_DN10913_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10913_c0_g1
dis_TRINITY_DN10922_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10922_c0_g1
dis_TRINITY_DN10923_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN10923_c0_g3
dis_TRINITY_DN10930_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10930_c0_g1
dis_TRINITY_DN10933_c0_g2,cellular organisms,1,85,dis_TRINITY_DN10933_c0_g2
dis_TRINITY_DN109406_c0_g1,cellular organisms,1,85,dis_TRINITY_DN109406_c0_g1
dis_TRINITY_DN10940_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10940_c0_g1
dis_TRINITY_DN109430_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109430_c0_g1
dis_TRINITY_DN109431_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109431_c0_g1
dis_TRINITY_DN10948_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10948_c0_g1
dis_TRINITY_DN1094_c0_g1,Eukaryota,2,50,dis_TRINITY_DN1094_c0_g1
dis_TRINITY_DN10952_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10952_c0_g1
dis_TRINITY_DN10955_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10955_c0_g1
dis_TRINITY_DN1095_c0_g1,cellular organisms,1,85,dis_TRINITY_DN1095_c0_g1
dis_TRINITY_DN10961_c0_g1,cellular organisms,1,100,dis_TRINITY_DN10961_c0_g1
dis_TRINITY_DN109679_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN109679_c0_g1
dis_TRINITY_DN109699_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109699_c0_g1
dis_TRINITY_DN1096_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1096_c0_g1
dis_TRINITY_DN109736_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109736_c0_g1
dis_TRINITY_DN10974_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN10974_c0_g1
dis_TRINITY_DN10975_c0_g2,Eukaryota,2,100,dis_TRINITY_DN10975_c0_g2
dis_TRINITY_DN10976_c0_g1,Eukaryota,2,66,dis_TRINITY_DN10976_c0_g1
dis_TRINITY_DN109773_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN109773_c0_g1
dis_TRINITY_DN1097_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1097_c0_g1
dis_TRINITY_DN10985_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10985_c0_g1
dis_TRINITY_DN10986_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10986_c0_g1
dis_TRINITY_DN1098_c0_g1,cellular organisms,1,100,dis_TRINITY_DN1098_c0_g1
dis_TRINITY_DN109913_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN109913_c0_g1
dis_TRINITY_DN10991_c0_g1,cellular organisms,1,85,dis_TRINITY_DN10991_c0_g1
dis_TRINITY_DN10998_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN10998_c0_g1
dis_TRINITY_DN10998_c0_g3,Stramenopiles,4,75,dis_TRINITY_DN10998_c0_g3
dis_TRINITY_DN1099_c0_g1,Eukaryota,2,33,dis_TRINITY_DN1099_c0_g1
dis_TRINITY_DN10_c0_g1,cellular organisms,1,57,dis_TRINITY_DN10_c0_g1
dis_TRINITY_DN10_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN10_c0_g3
dis_TRINITY_DN11006_c1_g3,cellular organisms,1,100,dis_TRINITY_DN11006_c1_g3
dis_TRINITY_DN1100_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1100_c0_g1
dis_TRINITY_DN110150_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN110150_c0_g1
dis_TRINITY_DN11017_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11017_c0_g1
dis_TRINITY_DN1101_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1101_c0_g1
dis_TRINITY_DN1101_c0_g9,cellular organisms,1,85,dis_TRINITY_DN1101_c0_g9
dis_TRINITY_DN11022_c0_g1,Eukaryota,2,66,dis_TRINITY_DN11022_c0_g1
dis_TRINITY_DN11028_c0_g2,cellular organisms,1,100,dis_TRINITY_DN11028_c0_g2
dis_TRINITY_DN1102_c0_g1,Ochrophyta,5,100,dis_TRINITY_DN1102_c0_g1
dis_TRINITY_DN1102_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1102_c0_g2
dis_TRINITY_DN1102_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN1102_c0_g3
dis_TRINITY_DN11030_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11030_c0_g1
dis_TRINITY_DN11033_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11033_c0_g1
dis_TRINITY_DN11034_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11034_c0_g1
dis_TRINITY_DN11038_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11038_c0_g1
dis_TRINITY_DN11044_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11044_c0_g1
dis_TRINITY_DN11050_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11050_c0_g1
dis_TRINITY_DN11056_c0_g1,cellular organisms,1,85,dis_TRINITY_DN11056_c0_g1
dis_TRINITY_DN11059_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11059_c0_g1
dis_TRINITY_DN1105_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1105_c0_g1
dis_TRINITY_DN11064_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11064_c0_g1
dis_TRINITY_DN11067_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11067_c0_g1
dis_TRINITY_DN110703_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN110703_c0_g1
dis_TRINITY_DN11073_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11073_c0_g1
dis_TRINITY_DN110755_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN110755_c0_g1
dis_TRINITY_DN11076_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11076_c0_g1
dis_TRINITY_DN11082_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11082_c0_g2
dis_TRINITY_DN11083_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11083_c0_g1
dis_TRINITY_DN1108_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1108_c0_g1
dis_TRINITY_DN110926_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN110926_c0_g1
dis_TRINITY_DN110960_c0_g1,cellular organisms,1,100,dis_TRINITY_DN110960_c0_g1
dis_TRINITY_DN110_c0_g1,cellular organisms,1,85,dis_TRINITY_DN110_c0_g1
dis_TRINITY_DN11100_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11100_c0_g1
dis_TRINITY_DN11104_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN11104_c0_g4
dis_TRINITY_DN11104_c0_g5,Fucus distichus,8,100,dis_TRINITY_DN11104_c0_g5
dis_TRINITY_DN111119_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN111119_c0_g1
dis_TRINITY_DN111129_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN111129_c0_g1
dis_TRINITY_DN11112_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11112_c0_g1
dis_TRINITY_DN11116_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11116_c0_g1
dis_TRINITY_DN1112_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1112_c0_g1
dis_TRINITY_DN11135_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11135_c0_g1
dis_TRINITY_DN11138_c0_g2,cellular organisms,1,100,dis_TRINITY_DN11138_c0_g2
dis_TRINITY_DN11138_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN11138_c0_g3
dis_TRINITY_DN11138_c0_g5,Fucus distichus,8,100,dis_TRINITY_DN11138_c0_g5
dis_TRINITY_DN1113_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1113_c0_g1
dis_TRINITY_DN1114_c0_g2,PX clade,6,100,dis_TRINITY_DN1114_c0_g2
dis_TRINITY_DN11152_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11152_c0_g1
dis_TRINITY_DN11162_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11162_c0_g1
dis_TRINITY_DN11168_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11168_c0_g1
dis_TRINITY_DN11169_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11169_c0_g1
dis_TRINITY_DN11178_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11178_c0_g1
dis_TRINITY_DN1117_c0_g1,Eukaryota,2,100,dis_TRINITY_DN1117_c0_g1
dis_TRINITY_DN1117_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1117_c0_g2
dis_TRINITY_DN11181_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11181_c0_g1
dis_TRINITY_DN11185_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11185_c0_g1
dis_TRINITY_DN11191_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11191_c0_g1
dis_TRINITY_DN11191_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN11191_c0_g3
dis_TRINITY_DN11193_c2_g3,Fucus distichus,8,100,dis_TRINITY_DN11193_c2_g3
dis_TRINITY_DN11194_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN11194_c1_g2
dis_TRINITY_DN111_c0_g1,cellular organisms,1,100,dis_TRINITY_DN111_c0_g1
dis_TRINITY_DN11201_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11201_c0_g1
dis_TRINITY_DN11204_c0_g1,cellular organisms,1,42,dis_TRINITY_DN11204_c0_g1
dis_TRINITY_DN11209_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11209_c0_g2
dis_TRINITY_DN11210_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11210_c0_g2
dis_TRINITY_DN11212_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11212_c0_g2
dis_TRINITY_DN11216_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11216_c0_g1
dis_TRINITY_DN1121_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1121_c0_g2
dis_TRINITY_DN11220_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11220_c0_g1
dis_TRINITY_DN11221_c0_g1,cellular organisms,1,85,dis_TRINITY_DN11221_c0_g1
dis_TRINITY_DN11224_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11224_c0_g1
dis_TRINITY_DN1122_c0_g4,cellular organisms,1,100,dis_TRINITY_DN1122_c0_g4
dis_TRINITY_DN11235_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11235_c0_g1
dis_TRINITY_DN11237_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11237_c0_g1
dis_TRINITY_DN11238_c0_g5,Fucus distichus,8,100,dis_TRINITY_DN11238_c0_g5
dis_TRINITY_DN1123_c0_g1,Eukaryota,2,33,dis_TRINITY_DN1123_c0_g1
dis_TRINITY_DN112465_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN112465_c0_g1
dis_TRINITY_DN11250_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11250_c0_g1
dis_TRINITY_DN11255_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN11255_c0_g3
dis_TRINITY_DN11258_c1_g2,Phaeophyceae,7,100,dis_TRINITY_DN11258_c1_g2
dis_TRINITY_DN1125_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1125_c0_g1
dis_TRINITY_DN11260_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11260_c0_g1
dis_TRINITY_DN11264_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11264_c0_g1
dis_TRINITY_DN11265_c0_g1,cellular organisms,1,71,dis_TRINITY_DN11265_c0_g1
dis_TRINITY_DN11266_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11266_c0_g1
dis_TRINITY_DN11266_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11266_c0_g2
dis_TRINITY_DN11268_c0_g1,Eukaryota,2,66,dis_TRINITY_DN11268_c0_g1
dis_TRINITY_DN11269_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11269_c0_g1
dis_TRINITY_DN1126_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1126_c0_g1
dis_TRINITY_DN11271_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11271_c0_g1
dis_TRINITY_DN11271_c0_g2,Eukaryota,2,33,dis_TRINITY_DN11271_c0_g2
dis_TRINITY_DN1127_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1127_c0_g1
dis_TRINITY_DN11281_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11281_c0_g1
dis_TRINITY_DN11281_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN11281_c0_g2
dis_TRINITY_DN11283_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN11283_c0_g2
dis_TRINITY_DN11288_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11288_c0_g1
dis_TRINITY_DN11288_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11288_c0_g2
dis_TRINITY_DN11290_c0_g3,cellular organisms,1,100,dis_TRINITY_DN11290_c0_g3
dis_TRINITY_DN1129_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1129_c0_g1
dis_TRINITY_DN113015_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN113015_c0_g1
dis_TRINITY_DN11304_c0_g1,Eukaryota,2,100,dis_TRINITY_DN11304_c0_g1
dis_TRINITY_DN11307_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11307_c0_g1
dis_TRINITY_DN1130_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1130_c0_g1
dis_TRINITY_DN1130_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1130_c0_g2
dis_TRINITY_DN1131_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1131_c0_g1
dis_TRINITY_DN1131_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN1131_c0_g2
dis_TRINITY_DN11320_c0_g3,Eukaryota,2,50,dis_TRINITY_DN11320_c0_g3
dis_TRINITY_DN113236_c0_g1,cellular organisms,1,100,dis_TRINITY_DN113236_c0_g1
dis_TRINITY_DN11324_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11324_c0_g1
dis_TRINITY_DN11326_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11326_c0_g1
dis_TRINITY_DN11328_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11328_c0_g1
dis_TRINITY_DN11328_c0_g3,cellular organisms,1,100,dis_TRINITY_DN11328_c0_g3
dis_TRINITY_DN1132_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1132_c0_g1
dis_TRINITY_DN11338_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11338_c0_g1
dis_TRINITY_DN1133_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1133_c0_g1
dis_TRINITY_DN1133_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN1133_c0_g2
dis_TRINITY_DN11345_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11345_c0_g2
dis_TRINITY_DN11348_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11348_c0_g1
dis_TRINITY_DN11349_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11349_c0_g1
dis_TRINITY_DN11354_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11354_c0_g1
dis_TRINITY_DN11356_c1_g1,cellular organisms,1,57,dis_TRINITY_DN11356_c1_g1
dis_TRINITY_DN11356_c1_g3,cellular organisms,1,71,dis_TRINITY_DN11356_c1_g3
dis_TRINITY_DN11358_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11358_c0_g1
dis_TRINITY_DN1135_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1135_c0_g1
dis_TRINITY_DN11360_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11360_c0_g1
dis_TRINITY_DN11368_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11368_c0_g1
dis_TRINITY_DN11369_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11369_c0_g1
dis_TRINITY_DN11369_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN11369_c0_g4
dis_TRINITY_DN1136_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1136_c0_g1
dis_TRINITY_DN11371_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11371_c0_g1
dis_TRINITY_DN11371_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11371_c0_g2
dis_TRINITY_DN11373_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11373_c0_g1
dis_TRINITY_DN11377_c0_g4,cellular organisms,1,100,dis_TRINITY_DN11377_c0_g4
dis_TRINITY_DN11379_c0_g2,cellular organisms,1,100,dis_TRINITY_DN11379_c0_g2
dis_TRINITY_DN1137_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1137_c0_g1
dis_TRINITY_DN11387_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11387_c0_g1
dis_TRINITY_DN11389_c0_g1,cellular organisms,1,42,dis_TRINITY_DN11389_c0_g1
dis_TRINITY_DN11389_c0_g2,cellular organisms,1,71,dis_TRINITY_DN11389_c0_g2
dis_TRINITY_DN11394_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11394_c0_g1
dis_TRINITY_DN11394_c0_g2,PX clade,6,100,dis_TRINITY_DN11394_c0_g2
dis_TRINITY_DN11394_c0_g4,cellular organisms,1,100,dis_TRINITY_DN11394_c0_g4
dis_TRINITY_DN1139_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1139_c0_g1
dis_TRINITY_DN1139_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN1139_c0_g4
dis_TRINITY_DN11401_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN11401_c0_g4
dis_TRINITY_DN11407_c0_g1,Stramenopiles,4,50,dis_TRINITY_DN11407_c0_g1
dis_TRINITY_DN11407_c0_g4,cellular organisms,1,100,dis_TRINITY_DN11407_c0_g4
dis_TRINITY_DN1140_c0_g1,Eukaryota,2,83,dis_TRINITY_DN1140_c0_g1
dis_TRINITY_DN11416_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11416_c0_g1
dis_TRINITY_DN1141_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN1141_c0_g1
dis_TRINITY_DN11424_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11424_c0_g1
dis_TRINITY_DN1142_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1142_c0_g1
dis_TRINITY_DN11430_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN11430_c0_g1
dis_TRINITY_DN1143_c0_g1,cellular organisms,1,100,dis_TRINITY_DN1143_c0_g1
dis_TRINITY_DN1143_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN1143_c0_g4
dis_TRINITY_DN11447_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11447_c0_g1
dis_TRINITY_DN11448_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN11448_c0_g2
dis_TRINITY_DN11459_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN11459_c0_g1
dis_TRINITY_DN1145_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN1145_c0_g2
dis_TRINITY_DN11462_c0_g2,cellular organisms,1,57,dis_TRINITY_DN11462_c0_g2
dis_TRINITY_DN11465_c0_g1,PX clade,6,100,dis_TRINITY_DN11465_c0_g1
dis_TRINITY_DN1146_c1_g1,cellular organisms,1,85,dis_TRINITY_DN1146_c1_g1
dis_TRINITY_DN11470_c0_g1,cellular organisms,1,100,dis_TRINITY_DN11470_c0_g1
dis_TRINITY_DN11473_c0_g1,Eukaryota,2,100,dis_TRINITY_DN11473_c0_g1
dis_TRINITY_DN1147_c0_g1,cellular organisms,1,71,dis_TRINITY_DN1147_c0_g1
dis_TRINITY_DN1147_c0_g3,cellular organisms,1,71,dis_TRINITY_DN1147_c0_g3
dis_TRINITY_DN1147_c0_g6,cellular organisms,1,71,dis_TRINITY_DN1147_c0_g6
dis_TRINITY_DN1147_c0_g7,Eukaryota,2,100,dis_TRINITY_DN1147_c0_g7
dis_TRINITY_DN11483_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN11483_c0_g2
dis_TRINITY_DN11486_c0_g1,cellular organisms,1,71,dis_TRINITY_DN11486_c0_g1
dis_TRINITY_DN1148_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN1148_c0_g1
