GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
ser_TRINITY_DN104515_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN104515_c0_g1
ser_TRINITY_DN10451_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10451_c0_g1
ser_TRINITY_DN10451_c1_g1,cellular organisms,1,100,ser_TRINITY_DN10451_c1_g1
ser_TRINITY_DN10454_c0_g1,Eukaryota,2,83,ser_TRINITY_DN10454_c0_g1
ser_TRINITY_DN104555_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN104555_c0_g1
ser_TRINITY_DN10455_c0_g1,cellular organisms,1,71,ser_TRINITY_DN10455_c0_g1
ser_TRINITY_DN10457_c0_g1,cellular organisms,1,85,ser_TRINITY_DN10457_c0_g1
ser_TRINITY_DN10460_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10460_c0_g2
ser_TRINITY_DN10464_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10464_c0_g1
ser_TRINITY_DN10464_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10464_c0_g2
ser_TRINITY_DN10466_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10466_c0_g1
ser_TRINITY_DN104705_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN104705_c0_g1
ser_TRINITY_DN104712_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN104712_c0_g1
ser_TRINITY_DN10473_c0_g1,PX clade,6,100,ser_TRINITY_DN10473_c0_g1
ser_TRINITY_DN1047_c0_g2,Stramenopiles,4,75,ser_TRINITY_DN1047_c0_g2
ser_TRINITY_DN104806_c0_g3,Eukaryota,2,83,ser_TRINITY_DN104806_c0_g3
ser_TRINITY_DN10484_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10484_c0_g1
ser_TRINITY_DN1048_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN1048_c0_g1
ser_TRINITY_DN10500_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10500_c0_g2
ser_TRINITY_DN10503_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10503_c0_g1
ser_TRINITY_DN105097_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN105097_c0_g1
ser_TRINITY_DN10509_c0_g3,Phaeophyceae,7,100,ser_TRINITY_DN10509_c0_g3
ser_TRINITY_DN105154_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN105154_c0_g1
ser_TRINITY_DN10515_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10515_c0_g1
ser_TRINITY_DN105233_c0_g1,cellular organisms,1,100,ser_TRINITY_DN105233_c0_g1
ser_TRINITY_DN105239_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN105239_c0_g1
ser_TRINITY_DN10524_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10524_c0_g1
ser_TRINITY_DN105378_c0_g4,cellular organisms,1,100,ser_TRINITY_DN105378_c0_g4
ser_TRINITY_DN105448_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN105448_c0_g1
ser_TRINITY_DN10546_c1_g1,Eukaryota,2,83,ser_TRINITY_DN10546_c1_g1
ser_TRINITY_DN10546_c2_g1,Fucus serratus,8,100,ser_TRINITY_DN10546_c2_g1
ser_TRINITY_DN1054_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1054_c0_g1
ser_TRINITY_DN10551_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN10551_c0_g1
ser_TRINITY_DN10555_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10555_c0_g2
ser_TRINITY_DN105561_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN105561_c0_g1
ser_TRINITY_DN10559_c0_g1,Eukaryota,2,33,ser_TRINITY_DN10559_c0_g1
ser_TRINITY_DN1055_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN1055_c0_g1
ser_TRINITY_DN10561_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10561_c0_g1
ser_TRINITY_DN10562_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10562_c0_g1
ser_TRINITY_DN10563_c0_g2,cellular organisms,1,100,ser_TRINITY_DN10563_c0_g2
ser_TRINITY_DN10564_c0_g3,cellular organisms,1,100,ser_TRINITY_DN10564_c0_g3
ser_TRINITY_DN10567_c0_g1,cellular organisms,1,85,ser_TRINITY_DN10567_c0_g1
ser_TRINITY_DN10567_c0_g2,cellular organisms,1,57,ser_TRINITY_DN10567_c0_g2
ser_TRINITY_DN10571_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10571_c0_g1
ser_TRINITY_DN10577_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10577_c0_g2
ser_TRINITY_DN105782_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN105782_c0_g1
ser_TRINITY_DN10578_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10578_c0_g2
ser_TRINITY_DN10579_c0_g1,PX clade,6,100,ser_TRINITY_DN10579_c0_g1
ser_TRINITY_DN10581_c0_g1,Eukaryota,2,83,ser_TRINITY_DN10581_c0_g1
ser_TRINITY_DN10581_c0_g2,cellular organisms,1,100,ser_TRINITY_DN10581_c0_g2
ser_TRINITY_DN10586_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10586_c0_g1
ser_TRINITY_DN10586_c0_g2,cellular organisms,1,85,ser_TRINITY_DN10586_c0_g2
ser_TRINITY_DN105872_c0_g1,cellular organisms,1,100,ser_TRINITY_DN105872_c0_g1
ser_TRINITY_DN10587_c0_g1,Ochrophyta,5,66,ser_TRINITY_DN10587_c0_g1
ser_TRINITY_DN10590_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10590_c0_g1
ser_TRINITY_DN10592_c0_g4,Phaeophyceae,7,100,ser_TRINITY_DN10592_c0_g4
ser_TRINITY_DN10593_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10593_c0_g1
ser_TRINITY_DN105945_c1_g1,Stramenopiles,4,100,ser_TRINITY_DN105945_c1_g1
ser_TRINITY_DN10595_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10595_c0_g1
ser_TRINITY_DN10596_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10596_c0_g1
ser_TRINITY_DN10599_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10599_c0_g1
ser_TRINITY_DN1059_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1059_c0_g1
ser_TRINITY_DN1059_c0_g2,Eukaryota,2,100,ser_TRINITY_DN1059_c0_g2
ser_TRINITY_DN1059_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN1059_c0_g3
ser_TRINITY_DN10600_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10600_c0_g1
ser_TRINITY_DN10603_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10603_c0_g1
ser_TRINITY_DN10605_c1_g3,Fucus serratus,8,100,ser_TRINITY_DN10605_c1_g3
ser_TRINITY_DN10607_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10607_c0_g1
ser_TRINITY_DN1060_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1060_c0_g1
ser_TRINITY_DN10614_c0_g1,Ochrophyta,5,66,ser_TRINITY_DN10614_c0_g1
ser_TRINITY_DN10615_c0_g2,Ochrophyta,5,100,ser_TRINITY_DN10615_c0_g2
ser_TRINITY_DN1061_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1061_c0_g1
ser_TRINITY_DN106201_c0_g1,cellular organisms,1,100,ser_TRINITY_DN106201_c0_g1
ser_TRINITY_DN10621_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10621_c0_g1
ser_TRINITY_DN106220_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN106220_c0_g1
ser_TRINITY_DN10623_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10623_c0_g1
ser_TRINITY_DN106256_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN106256_c0_g1
ser_TRINITY_DN10625_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10625_c0_g1
ser_TRINITY_DN10628_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10628_c0_g1
ser_TRINITY_DN10630_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10630_c0_g1
ser_TRINITY_DN10634_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10634_c0_g3
ser_TRINITY_DN10635_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10635_c0_g2
ser_TRINITY_DN1063_c0_g2,cellular organisms,1,100,ser_TRINITY_DN1063_c0_g2
ser_TRINITY_DN10644_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10644_c0_g2
ser_TRINITY_DN10645_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN10645_c0_g4
ser_TRINITY_DN106474_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN106474_c0_g3
ser_TRINITY_DN106479_c0_g1,cellular organisms,1,100,ser_TRINITY_DN106479_c0_g1
ser_TRINITY_DN106507_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN106507_c0_g1
ser_TRINITY_DN10651_c0_g2,cellular organisms,1,100,ser_TRINITY_DN10651_c0_g2
ser_TRINITY_DN10654_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10654_c0_g1
ser_TRINITY_DN10655_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10655_c0_g1
ser_TRINITY_DN106568_c3_g1,Fucus serratus,8,100,ser_TRINITY_DN106568_c3_g1
ser_TRINITY_DN10656_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10656_c0_g1
ser_TRINITY_DN10657_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10657_c0_g2
ser_TRINITY_DN10658_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10658_c0_g1
ser_TRINITY_DN1065_c0_g2,cellular organisms,1,100,ser_TRINITY_DN1065_c0_g2
ser_TRINITY_DN10667_c0_g1,cellular organisms,1,71,ser_TRINITY_DN10667_c0_g1
ser_TRINITY_DN10668_c0_g1,Eukaryota,2,83,ser_TRINITY_DN10668_c0_g1
ser_TRINITY_DN10668_c0_g3,Eukaryota,2,66,ser_TRINITY_DN10668_c0_g3
ser_TRINITY_DN10669_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10669_c0_g1
ser_TRINITY_DN1066_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN1066_c0_g1
ser_TRINITY_DN10670_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10670_c0_g2
ser_TRINITY_DN10671_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10671_c0_g1
ser_TRINITY_DN10673_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10673_c0_g2
ser_TRINITY_DN10678_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10678_c0_g3
ser_TRINITY_DN10679_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10679_c0_g1
ser_TRINITY_DN1067_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1067_c0_g1
ser_TRINITY_DN10680_c0_g1,cellular organisms,1,85,ser_TRINITY_DN10680_c0_g1
ser_TRINITY_DN10680_c0_g2,cellular organisms,1,100,ser_TRINITY_DN10680_c0_g2
ser_TRINITY_DN10681_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10681_c0_g1
ser_TRINITY_DN10681_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10681_c0_g2
ser_TRINITY_DN10687_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10687_c0_g1
ser_TRINITY_DN1068_c0_g1,cellular organisms,1,85,ser_TRINITY_DN1068_c0_g1
ser_TRINITY_DN1068_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN1068_c0_g2
ser_TRINITY_DN106923_c1_g2,Fucus serratus,8,100,ser_TRINITY_DN106923_c1_g2
ser_TRINITY_DN106953_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN106953_c0_g1
ser_TRINITY_DN10698_c0_g1,Eukaryota,2,83,ser_TRINITY_DN10698_c0_g1
ser_TRINITY_DN10699_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10699_c0_g1
ser_TRINITY_DN106_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN106_c0_g2
ser_TRINITY_DN106_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN106_c0_g3
ser_TRINITY_DN10701_c0_g4,cellular organisms,1,85,ser_TRINITY_DN10701_c0_g4
ser_TRINITY_DN10703_c0_g2,Eukaryota,2,83,ser_TRINITY_DN10703_c0_g2
ser_TRINITY_DN10707_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10707_c0_g2
ser_TRINITY_DN10709_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10709_c0_g1
ser_TRINITY_DN10712_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10712_c0_g1
ser_TRINITY_DN10715_c1_g3,cellular organisms,1,100,ser_TRINITY_DN10715_c1_g3
ser_TRINITY_DN10716_c2_g1,cellular organisms,1,100,ser_TRINITY_DN10716_c2_g1
ser_TRINITY_DN10716_c2_g2,cellular organisms,1,42,ser_TRINITY_DN10716_c2_g2
ser_TRINITY_DN107177_c0_g1,cellular organisms,1,57,ser_TRINITY_DN107177_c0_g1
ser_TRINITY_DN10718_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10718_c0_g1
ser_TRINITY_DN10720_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10720_c0_g1
ser_TRINITY_DN10721_c1_g3,Fucus serratus,8,100,ser_TRINITY_DN10721_c1_g3
ser_TRINITY_DN10725_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10725_c0_g1
ser_TRINITY_DN10726_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10726_c0_g1
ser_TRINITY_DN10729_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10729_c0_g1
ser_TRINITY_DN10730_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10730_c0_g2
ser_TRINITY_DN10734_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10734_c0_g1
ser_TRINITY_DN10739_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10739_c0_g1
ser_TRINITY_DN1073_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1073_c0_g1
ser_TRINITY_DN10740_c0_g1,Eukaryota,2,66,ser_TRINITY_DN10740_c0_g1
ser_TRINITY_DN10746_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN10746_c1_g1
ser_TRINITY_DN107483_c0_g2,Eukaryota,2,100,ser_TRINITY_DN107483_c0_g2
ser_TRINITY_DN10748_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN10748_c1_g1
ser_TRINITY_DN107541_c0_g1,cellular organisms,1,85,ser_TRINITY_DN107541_c0_g1
ser_TRINITY_DN107551_c0_g1,Eukaryota,2,50,ser_TRINITY_DN107551_c0_g1
ser_TRINITY_DN107553_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN107553_c0_g1
ser_TRINITY_DN10757_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10757_c0_g1
ser_TRINITY_DN10757_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10757_c0_g2
ser_TRINITY_DN10766_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10766_c0_g1
ser_TRINITY_DN10769_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10769_c0_g2
ser_TRINITY_DN10772_c1_g3,cellular organisms,1,100,ser_TRINITY_DN10772_c1_g3
ser_TRINITY_DN10774_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10774_c0_g1
ser_TRINITY_DN10775_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10775_c0_g2
ser_TRINITY_DN10778_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10778_c0_g1
ser_TRINITY_DN10779_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10779_c0_g1
ser_TRINITY_DN10779_c0_g2,cellular organisms,1,85,ser_TRINITY_DN10779_c0_g2
ser_TRINITY_DN1077_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1077_c0_g1
ser_TRINITY_DN1077_c0_g5,cellular organisms,1,42,ser_TRINITY_DN1077_c0_g5
ser_TRINITY_DN10781_c0_g3,cellular organisms,1,100,ser_TRINITY_DN10781_c0_g3
ser_TRINITY_DN10781_c0_g4,cellular organisms,1,100,ser_TRINITY_DN10781_c0_g4
ser_TRINITY_DN10781_c0_g5,cellular organisms,1,100,ser_TRINITY_DN10781_c0_g5
ser_TRINITY_DN10782_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10782_c0_g2
ser_TRINITY_DN107833_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN107833_c0_g1
ser_TRINITY_DN107845_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN107845_c0_g1
ser_TRINITY_DN10786_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10786_c0_g1
ser_TRINITY_DN10788_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10788_c0_g1
ser_TRINITY_DN107920_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN107920_c0_g1
ser_TRINITY_DN10795_c1_g1,Phaeophyceae,7,100,ser_TRINITY_DN10795_c1_g1
ser_TRINITY_DN10795_c1_g2,cellular organisms,1,100,ser_TRINITY_DN10795_c1_g2
ser_TRINITY_DN10795_c1_g3,cellular organisms,1,100,ser_TRINITY_DN10795_c1_g3
ser_TRINITY_DN10795_c1_g4,Fucus serratus,8,100,ser_TRINITY_DN10795_c1_g4
ser_TRINITY_DN10797_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10797_c0_g1
ser_TRINITY_DN10797_c0_g2,cellular organisms,1,100,ser_TRINITY_DN10797_c0_g2
ser_TRINITY_DN10798_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10798_c0_g1
ser_TRINITY_DN10799_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10799_c0_g1
ser_TRINITY_DN1079_c0_g1,Eukaryota,2,100,ser_TRINITY_DN1079_c0_g1
ser_TRINITY_DN107_c0_g1,cellular organisms,1,100,ser_TRINITY_DN107_c0_g1
ser_TRINITY_DN10801_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10801_c0_g1
ser_TRINITY_DN108029_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN108029_c0_g3
ser_TRINITY_DN10802_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10802_c0_g2
ser_TRINITY_DN10806_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN10806_c0_g1
ser_TRINITY_DN10806_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10806_c0_g2
ser_TRINITY_DN108082_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN108082_c0_g2
ser_TRINITY_DN10810_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10810_c0_g2
ser_TRINITY_DN108119_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN108119_c0_g1
ser_TRINITY_DN10813_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10813_c0_g1
ser_TRINITY_DN10819_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10819_c0_g1
ser_TRINITY_DN10819_c0_g3,cellular organisms,1,85,ser_TRINITY_DN10819_c0_g3
ser_TRINITY_DN10820_c1_g5,Fucus serratus,8,100,ser_TRINITY_DN10820_c1_g5
ser_TRINITY_DN10823_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10823_c0_g1
ser_TRINITY_DN10826_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10826_c0_g1
ser_TRINITY_DN10836_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10836_c0_g1
ser_TRINITY_DN108393_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN108393_c0_g3
ser_TRINITY_DN1083_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN1083_c0_g3
ser_TRINITY_DN1083_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN1083_c0_g4
ser_TRINITY_DN10840_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10840_c0_g1
ser_TRINITY_DN10841_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10841_c0_g1
ser_TRINITY_DN108427_c0_g1,cellular organisms,1,100,ser_TRINITY_DN108427_c0_g1
ser_TRINITY_DN10844_c0_g2,Eukaryota,2,66,ser_TRINITY_DN10844_c0_g2
ser_TRINITY_DN10848_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN10848_c1_g1
ser_TRINITY_DN1084_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1084_c0_g1
ser_TRINITY_DN10851_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10851_c0_g1
ser_TRINITY_DN10853_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10853_c0_g1
ser_TRINITY_DN10853_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10853_c0_g2
ser_TRINITY_DN108557_c0_g3,PX clade,6,100,ser_TRINITY_DN108557_c0_g3
ser_TRINITY_DN108567_c0_g1,Ochrophyta,5,66,ser_TRINITY_DN108567_c0_g1
ser_TRINITY_DN108577_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN108577_c0_g1
ser_TRINITY_DN10857_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10857_c0_g1
ser_TRINITY_DN10859_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10859_c0_g1
ser_TRINITY_DN10861_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN10861_c0_g1
ser_TRINITY_DN10864_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10864_c0_g3
ser_TRINITY_DN10868_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10868_c0_g2
ser_TRINITY_DN1086_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1086_c0_g1
ser_TRINITY_DN10873_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10873_c0_g1
ser_TRINITY_DN10874_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10874_c0_g2
ser_TRINITY_DN108756_c0_g2,cellular organisms,1,100,ser_TRINITY_DN108756_c0_g2
ser_TRINITY_DN108841_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN108841_c0_g1
ser_TRINITY_DN10884_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10884_c0_g1
ser_TRINITY_DN108862_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN108862_c0_g1
ser_TRINITY_DN10896_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10896_c0_g2
ser_TRINITY_DN108990_c0_g1,cellular organisms,1,100,ser_TRINITY_DN108990_c0_g1
ser_TRINITY_DN108_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN108_c0_g1
ser_TRINITY_DN10900_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10900_c0_g1
ser_TRINITY_DN109016_c0_g1,cellular organisms,1,100,ser_TRINITY_DN109016_c0_g1
ser_TRINITY_DN10902_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10902_c0_g1
ser_TRINITY_DN10904_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10904_c0_g1
ser_TRINITY_DN10904_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10904_c0_g2
ser_TRINITY_DN10907_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10907_c0_g2
ser_TRINITY_DN10909_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10909_c0_g1
ser_TRINITY_DN109147_c0_g1,Eukaryota,2,100,ser_TRINITY_DN109147_c0_g1
ser_TRINITY_DN1091_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN1091_c0_g1
ser_TRINITY_DN10921_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10921_c0_g1
ser_TRINITY_DN10925_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10925_c0_g1
ser_TRINITY_DN109317_c0_g1,cellular organisms,1,100,ser_TRINITY_DN109317_c0_g1
ser_TRINITY_DN10931_c0_g2,Eukaryota,2,50,ser_TRINITY_DN10931_c0_g2
ser_TRINITY_DN10931_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10931_c0_g3
ser_TRINITY_DN10933_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10933_c0_g1
ser_TRINITY_DN10933_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10933_c0_g2
ser_TRINITY_DN10935_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10935_c0_g1
ser_TRINITY_DN10937_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10937_c0_g2
ser_TRINITY_DN109392_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN109392_c0_g1
ser_TRINITY_DN10942_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10942_c0_g1
ser_TRINITY_DN10948_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10948_c0_g3
ser_TRINITY_DN1094_c0_g2,Eukaryota,2,83,ser_TRINITY_DN1094_c0_g2
ser_TRINITY_DN10952_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10952_c0_g1
ser_TRINITY_DN10953_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10953_c0_g1
ser_TRINITY_DN10954_c0_g2,Eukaryota,2,33,ser_TRINITY_DN10954_c0_g2
ser_TRINITY_DN10956_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10956_c0_g1
ser_TRINITY_DN1095_c0_g1,PX clade,6,100,ser_TRINITY_DN1095_c0_g1
ser_TRINITY_DN1095_c0_g2,cellular organisms,1,100,ser_TRINITY_DN1095_c0_g2
ser_TRINITY_DN10964_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN10964_c0_g3
ser_TRINITY_DN10968_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10968_c0_g1
ser_TRINITY_DN10968_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN10968_c0_g2
ser_TRINITY_DN1096_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN1096_c0_g2
ser_TRINITY_DN109720_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN109720_c0_g4
ser_TRINITY_DN10972_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN10972_c1_g1
ser_TRINITY_DN10974_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN10974_c0_g1
ser_TRINITY_DN10976_c0_g1,cellular organisms,1,100,ser_TRINITY_DN10976_c0_g1
ser_TRINITY_DN10977_c0_g1,Eukaryota,2,33,ser_TRINITY_DN10977_c0_g1
ser_TRINITY_DN10978_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10978_c0_g1
ser_TRINITY_DN10979_c0_g1,cellular organisms,1,71,ser_TRINITY_DN10979_c0_g1
ser_TRINITY_DN10979_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN10979_c0_g2
ser_TRINITY_DN10988_c0_g2,Eukaryota,2,83,ser_TRINITY_DN10988_c0_g2
ser_TRINITY_DN10988_c0_g3,Eukaryota,2,83,ser_TRINITY_DN10988_c0_g3
ser_TRINITY_DN1098_c0_g1,cellular organisms,1,100,ser_TRINITY_DN1098_c0_g1
ser_TRINITY_DN10991_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10991_c0_g1
ser_TRINITY_DN10993_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10993_c0_g1
ser_TRINITY_DN109946_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN109946_c0_g1
ser_TRINITY_DN10997_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN10997_c0_g1
