Orthogroup	Fd_tasm	Fs_tasm	Laminaria-digitata_MALE_proteins	Saccorhiza-polyschides_MALE_proteins
OG0036459	dis_TRINITY_DN1133_c0_g2.p2			
OG0036460	dis_TRINITY_DN1133_c0_g2.p3			
OG0036461	dis_TRINITY_DN1134_c0_g1.p2			
OG0036462	dis_TRINITY_DN11354_c0_g1.p5			
OG0036463	dis_TRINITY_DN113560_c0_g1.p1			
OG0036464	dis_TRINITY_DN113567_c0_g1.p3			
OG0036465	dis_TRINITY_DN11358_c0_g1.p3			
OG0036466	dis_TRINITY_DN11360_c0_g1.p4			
OG0036467	dis_TRINITY_DN11368_c0_g1.p2			
OG0036468	dis_TRINITY_DN11369_c0_g4.p3			
OG0036469	dis_TRINITY_DN11371_c0_g2.p1			
OG0036470	dis_TRINITY_DN11389_c0_g2.p4			
OG0036471	dis_TRINITY_DN1138_c0_g1.p1			
OG0036472	dis_TRINITY_DN11394_c0_g2.p4			
OG0036473	dis_TRINITY_DN11394_c0_g2.p5			
OG0036474	dis_TRINITY_DN11394_c0_g2.p7			
OG0036475	dis_TRINITY_DN11394_c0_g3.p1			
OG0036476	dis_TRINITY_DN11394_c0_g3.p2			
OG0036477	dis_TRINITY_DN1139_c0_g1.p1			
OG0036478	dis_TRINITY_DN1139_c0_g1.p2			
OG0036479	dis_TRINITY_DN1140_c0_g1.p2			
OG0036480	dis_TRINITY_DN11413_c1_g1.p1			
OG0036481	dis_TRINITY_DN114161_c0_g1.p1			
OG0036482	dis_TRINITY_DN11418_c0_g1.p1			
OG0036483	dis_TRINITY_DN11418_c0_g1.p3			
OG0036484	dis_TRINITY_DN11436_c0_g2.p2			
OG0036485	dis_TRINITY_DN1143_c0_g1.p3			
OG0036486	dis_TRINITY_DN11457_c1_g1.p2			
OG0036487	dis_TRINITY_DN11457_c1_g1.p3			
OG0036488	dis_TRINITY_DN11462_c1_g1.p1			
OG0036489	dis_TRINITY_DN11462_c1_g1.p2			
OG0036490	dis_TRINITY_DN11462_c1_g1.p3			
OG0036491	dis_TRINITY_DN11462_c1_g1.p4			
OG0036492	dis_TRINITY_DN11465_c0_g1.p2			
OG0036493	dis_TRINITY_DN1146_c1_g1.p3			
OG0036494	dis_TRINITY_DN11478_c0_g1.p1			
OG0036495	dis_TRINITY_DN11483_c0_g2.p3			
OG0036496	dis_TRINITY_DN11483_c0_g2.p5			
OG0036497	dis_TRINITY_DN11486_c0_g1.p5			
OG0036498	dis_TRINITY_DN11492_c1_g1.p1			
OG0036499	dis_TRINITY_DN11492_c1_g1.p2			
OG0036500	dis_TRINITY_DN11492_c1_g1.p3			
OG0036501	dis_TRINITY_DN11493_c0_g2.p2			
OG0036502	dis_TRINITY_DN11493_c0_g4.p2			
OG0036503	dis_TRINITY_DN11498_c0_g1.p2			
OG0036504	dis_TRINITY_DN114_c0_g1.p2			
OG0036505	dis_TRINITY_DN11500_c0_g1.p2			
OG0036506	dis_TRINITY_DN11502_c0_g1.p2			
OG0036507	dis_TRINITY_DN11502_c0_g1.p6			
OG0036508	dis_TRINITY_DN11506_c0_g1.p2			
OG0036509	dis_TRINITY_DN11508_c0_g1.p2			
OG0036510	dis_TRINITY_DN11508_c0_g2.p1			
OG0036511	dis_TRINITY_DN11508_c0_g2.p2			
OG0036512	dis_TRINITY_DN11511_c0_g1.p2			
OG0036513	dis_TRINITY_DN11511_c0_g1.p3			
OG0036514	dis_TRINITY_DN11511_c0_g3.p2			
OG0036515	dis_TRINITY_DN11511_c0_g4.p2			
OG0036516	dis_TRINITY_DN11511_c0_g4.p3			
OG0036517	dis_TRINITY_DN11511_c0_g4.p4			
OG0036518	dis_TRINITY_DN11514_c0_g1.p3			
OG0036519	dis_TRINITY_DN11514_c0_g1.p4			
OG0036520	dis_TRINITY_DN11514_c0_g1.p5			
OG0036521	dis_TRINITY_DN11514_c0_g1.p7			
OG0036522	dis_TRINITY_DN11514_c0_g1.p8			
OG0036523	dis_TRINITY_DN115154_c0_g1.p2			
OG0036524	dis_TRINITY_DN11515_c0_g1.p2			
OG0036525	dis_TRINITY_DN1151_c0_g2.p2			
OG0036526	dis_TRINITY_DN1151_c0_g4.p2			
OG0036527	dis_TRINITY_DN11524_c0_g1.p8			
OG0036528	dis_TRINITY_DN11525_c0_g1.p2			
OG0036529	dis_TRINITY_DN11526_c0_g1.p2			
OG0036530	dis_TRINITY_DN11528_c0_g1.p2			
OG0036531	dis_TRINITY_DN11529_c0_g1.p1			
OG0036532	dis_TRINITY_DN11529_c0_g1.p2			
OG0036533	dis_TRINITY_DN115308_c0_g1.p1			
OG0036534	dis_TRINITY_DN11536_c0_g2.p2			
OG0036535	dis_TRINITY_DN11537_c0_g2.p3			
OG0036536	dis_TRINITY_DN11537_c0_g4.p2			
OG0036537	dis_TRINITY_DN11537_c0_g4.p4			
OG0036538	dis_TRINITY_DN11537_c0_g4.p5			
OG0036539	dis_TRINITY_DN11545_c0_g1.p2			
OG0036540	dis_TRINITY_DN11548_c0_g1.p2			
OG0036541	dis_TRINITY_DN11561_c0_g1.p2			
OG0036542	dis_TRINITY_DN11564_c0_g1.p3			
OG0036543	dis_TRINITY_DN11574_c0_g1.p3			
OG0036544	dis_TRINITY_DN11575_c1_g3.p2			
OG0036545	dis_TRINITY_DN11578_c0_g1.p2			
OG0036546	dis_TRINITY_DN11579_c1_g3.p1			
OG0036547	dis_TRINITY_DN11579_c1_g3.p2			
OG0036548	dis_TRINITY_DN11586_c0_g1.p2			
OG0036549	dis_TRINITY_DN11587_c0_g1.p1			
OG0036550	dis_TRINITY_DN11590_c0_g1.p2			
OG0036551	dis_TRINITY_DN11590_c0_g1.p3			
OG0036552	dis_TRINITY_DN11592_c2_g1.p2			
OG0036553	dis_TRINITY_DN11598_c0_g3.p2			
OG0036554	dis_TRINITY_DN11598_c0_g3.p3			
OG0036555	dis_TRINITY_DN11598_c0_g3.p4			
OG0036556	dis_TRINITY_DN11598_c0_g3.p5			
OG0036557	dis_TRINITY_DN11598_c0_g3.p6			
OG0036558	dis_TRINITY_DN11598_c0_g3.p7			
OG0036559	dis_TRINITY_DN11598_c0_g7.p4			
OG0036560	dis_TRINITY_DN1159_c0_g1.p2			
OG0036561	dis_TRINITY_DN11601_c0_g2.p3			
OG0036562	dis_TRINITY_DN11601_c0_g2.p4			
OG0036563	dis_TRINITY_DN11602_c0_g1.p1			
OG0036564	dis_TRINITY_DN11602_c0_g1.p2			
OG0036565	dis_TRINITY_DN11605_c0_g1.p1			
OG0036566	dis_TRINITY_DN1160_c0_g1.p2			
OG0036567	dis_TRINITY_DN1160_c0_g1.p3			
OG0036568	dis_TRINITY_DN1160_c0_g1.p5			
OG0036569	dis_TRINITY_DN11610_c0_g1.p3			
OG0036570	dis_TRINITY_DN11619_c0_g1.p2			
OG0036571	dis_TRINITY_DN11619_c0_g1.p3			
OG0036572	dis_TRINITY_DN11619_c0_g2.p2			
OG0036573	dis_TRINITY_DN11619_c0_g7.p4			
OG0036574	dis_TRINITY_DN11619_c0_g7.p5			
OG0036575	dis_TRINITY_DN11619_c0_g7.p6			
OG0036576	dis_TRINITY_DN11619_c0_g7.p7			
OG0036577	dis_TRINITY_DN11620_c0_g1.p4			
OG0036578	dis_TRINITY_DN116218_c0_g1.p2			
OG0036579	dis_TRINITY_DN116232_c0_g1.p3			
OG0036580	dis_TRINITY_DN11624_c0_g2.p2			
OG0036581	dis_TRINITY_DN11629_c0_g1.p3			
OG0036582	dis_TRINITY_DN11629_c0_g1.p4			
OG0036583	dis_TRINITY_DN11637_c0_g2.p3			
OG0036584	dis_TRINITY_DN11637_c0_g3.p1			
OG0036585	dis_TRINITY_DN11638_c0_g1.p1			
OG0036586	dis_TRINITY_DN11641_c0_g1.p1			
OG0036587	dis_TRINITY_DN11641_c0_g1.p2			
OG0036588	dis_TRINITY_DN11641_c0_g1.p3			
OG0036589	dis_TRINITY_DN11641_c0_g1.p4			
OG0036590	dis_TRINITY_DN11646_c1_g1.p1			
OG0036591	dis_TRINITY_DN11647_c0_g3.p3			
OG0036592	dis_TRINITY_DN1164_c0_g1.p2			
OG0036593	dis_TRINITY_DN1164_c0_g1.p3			
OG0036594	dis_TRINITY_DN1164_c0_g1.p4			
OG0036595	dis_TRINITY_DN11663_c0_g1.p4			
OG0036596	dis_TRINITY_DN11667_c2_g1.p1			
OG0036597	dis_TRINITY_DN11676_c0_g1.p2			
OG0036598	dis_TRINITY_DN1167_c0_g1.p3			
OG0036599	dis_TRINITY_DN1167_c0_g1.p5			
OG0036600	dis_TRINITY_DN1167_c0_g1.p6			
OG0036601	dis_TRINITY_DN1167_c0_g1.p7			
OG0036602	dis_TRINITY_DN1167_c0_g1.p10			
OG0036603	dis_TRINITY_DN1167_c0_g1.p11			
OG0036604	dis_TRINITY_DN1167_c0_g1.p12			
OG0036605	dis_TRINITY_DN1167_c0_g8.p7			
OG0036606	dis_TRINITY_DN1169_c0_g1.p1			
OG0036607	dis_TRINITY_DN11700_c0_g1.p2			
OG0036608	dis_TRINITY_DN11700_c0_g2.p2			
OG0036609	dis_TRINITY_DN11703_c0_g1.p1			
OG0036610	dis_TRINITY_DN11705_c0_g1.p2			
OG0036611	dis_TRINITY_DN11707_c0_g3.p2			
OG0036612	dis_TRINITY_DN11707_c0_g3.p3			
OG0036613	dis_TRINITY_DN11707_c0_g3.p4			
OG0036614	dis_TRINITY_DN11707_c0_g3.p5			
OG0036615	dis_TRINITY_DN11711_c0_g1.p2			
OG0036616	dis_TRINITY_DN11721_c0_g1.p2			
OG0036617	dis_TRINITY_DN11721_c0_g1.p3			
OG0036618	dis_TRINITY_DN11722_c0_g1.p2			
OG0036619	dis_TRINITY_DN11722_c0_g1.p3			
OG0036620	dis_TRINITY_DN11727_c0_g1.p2			
OG0036621	dis_TRINITY_DN11727_c0_g1.p3			
OG0036622	dis_TRINITY_DN11728_c0_g1.p2			
OG0036623	dis_TRINITY_DN1173_c0_g2.p6			
OG0036624	dis_TRINITY_DN1173_c0_g2.p8			
OG0036625	dis_TRINITY_DN1173_c0_g2.p10			
OG0036626	dis_TRINITY_DN11742_c0_g1.p2			
OG0036627	dis_TRINITY_DN11745_c0_g4.p2			
OG0036628	dis_TRINITY_DN11749_c0_g2.p2			
OG0036629	dis_TRINITY_DN11749_c0_g2.p3			
OG0036630	dis_TRINITY_DN11749_c0_g2.p4			
OG0036631	dis_TRINITY_DN11749_c0_g2.p5			
OG0036632	dis_TRINITY_DN11749_c0_g2.p6			
OG0036633	dis_TRINITY_DN1174_c0_g1.p2			
OG0036634	dis_TRINITY_DN1174_c0_g2.p2			
OG0036635	dis_TRINITY_DN11754_c0_g1.p2			
OG0036636	dis_TRINITY_DN1175_c0_g1.p2			
OG0036637	dis_TRINITY_DN1175_c0_g1.p3			
OG0036638	dis_TRINITY_DN1175_c0_g1.p4			
OG0036639	dis_TRINITY_DN1175_c0_g1.p5			
OG0036640	dis_TRINITY_DN1175_c0_g1.p6			
OG0036641	dis_TRINITY_DN1175_c0_g1.p7			
OG0036642	dis_TRINITY_DN11764_c0_g1.p2			
OG0036643	dis_TRINITY_DN11764_c0_g3.p2			
OG0036644	dis_TRINITY_DN11767_c0_g1.p2			
OG0036645	dis_TRINITY_DN11768_c0_g1.p2			
OG0036646	dis_TRINITY_DN11788_c0_g2.p2			
OG0036647	dis_TRINITY_DN11791_c0_g2.p3			
OG0036648	dis_TRINITY_DN11791_c0_g3.p2			
OG0036649	dis_TRINITY_DN11794_c0_g1.p2			
OG0036650	dis_TRINITY_DN1180_c0_g2.p2			
OG0036651	dis_TRINITY_DN1180_c0_g2.p3			
OG0036652	dis_TRINITY_DN1180_c0_g2.p4			
OG0036653	dis_TRINITY_DN1181_c0_g1.p2			
OG0036654	dis_TRINITY_DN11820_c0_g2.p2			
OG0036655	dis_TRINITY_DN11820_c0_g3.p3			
OG0036656	dis_TRINITY_DN11827_c0_g1.p1			
OG0036657	dis_TRINITY_DN1182_c0_g1.p2			
OG0036658	dis_TRINITY_DN1182_c0_g2.p2			
OG0036659	dis_TRINITY_DN1182_c0_g2.p3			
OG0036660	dis_TRINITY_DN1182_c0_g2.p4			
OG0036661	dis_TRINITY_DN1182_c0_g2.p5			
OG0036662	dis_TRINITY_DN11839_c0_g2.p1			
OG0036663	dis_TRINITY_DN11841_c0_g1.p2			
OG0036664	dis_TRINITY_DN11844_c0_g1.p3			
OG0036665	dis_TRINITY_DN11844_c0_g1.p4			
OG0036666	dis_TRINITY_DN11844_c0_g1.p7			
OG0036667	dis_TRINITY_DN11847_c0_g4.p2			
OG0036668	dis_TRINITY_DN11848_c0_g1.p1			
OG0036669	dis_TRINITY_DN11848_c0_g2.p2			
OG0036670	dis_TRINITY_DN11848_c0_g2.p4			
OG0036671	dis_TRINITY_DN11850_c0_g1.p1			
OG0036672	dis_TRINITY_DN1185_c0_g1.p5			
OG0036673	dis_TRINITY_DN1185_c0_g1.p6			
OG0036674	dis_TRINITY_DN11868_c0_g1.p4			
OG0036675	dis_TRINITY_DN11871_c0_g1.p1			
OG0036676	dis_TRINITY_DN11879_c0_g1.p3			
OG0036677	dis_TRINITY_DN11879_c0_g1.p5			
OG0036678	dis_TRINITY_DN11879_c0_g1.p6			
OG0036679	dis_TRINITY_DN11886_c0_g2.p2			
OG0036680	dis_TRINITY_DN11886_c0_g2.p5			
OG0036681	dis_TRINITY_DN11888_c0_g1.p2			
OG0036682	dis_TRINITY_DN11893_c0_g2.p5			
OG0036683	dis_TRINITY_DN11899_c0_g1.p3			
OG0036684	dis_TRINITY_DN1189_c0_g1.p4			
OG0036685	dis_TRINITY_DN11905_c0_g1.p3			
OG0036686	dis_TRINITY_DN11906_c0_g1.p2			
OG0036687	dis_TRINITY_DN1190_c1_g1.p2			
OG0036688	dis_TRINITY_DN1190_c1_g1.p3			
OG0036689	dis_TRINITY_DN1190_c1_g1.p4			
OG0036690	dis_TRINITY_DN1190_c1_g1.p5			
OG0036691	dis_TRINITY_DN1190_c1_g2.p2			
OG0036692	dis_TRINITY_DN11911_c0_g1.p2			
OG0036693	dis_TRINITY_DN11911_c0_g1.p3			
OG0036694	dis_TRINITY_DN11914_c0_g1.p2			
OG0036695	dis_TRINITY_DN11917_c0_g1.p2			
OG0036696	dis_TRINITY_DN11919_c0_g2.p2			
OG0036697	dis_TRINITY_DN1191_c0_g1.p3			
OG0036698	dis_TRINITY_DN11922_c0_g1.p2			
OG0036699	dis_TRINITY_DN11923_c0_g1.p2			
OG0036700	dis_TRINITY_DN11923_c0_g1.p3			
OG0036701	dis_TRINITY_DN11925_c0_g1.p3			
OG0036702	dis_TRINITY_DN1192_c0_g1.p3			
OG0036703	dis_TRINITY_DN1192_c0_g1.p5			
OG0036704	dis_TRINITY_DN11930_c0_g2.p1			
OG0036705	dis_TRINITY_DN11934_c0_g5.p2			
OG0036706	dis_TRINITY_DN11935_c0_g2.p5			
OG0036707	dis_TRINITY_DN11941_c0_g1.p2			
OG0036708	dis_TRINITY_DN11941_c0_g2.p2			
OG0036709	dis_TRINITY_DN11943_c0_g2.p2			
OG0036710	dis_TRINITY_DN11944_c0_g1.p1			
OG0036711	dis_TRINITY_DN11954_c0_g1.p1			
OG0036712	dis_TRINITY_DN11955_c0_g1.p2			
OG0036713	dis_TRINITY_DN11956_c0_g1.p3			
OG0036714	dis_TRINITY_DN11956_c0_g1.p4			
OG0036715	dis_TRINITY_DN11971_c0_g4.p1			
OG0036716	dis_TRINITY_DN11977_c0_g1.p3			
OG0036717	dis_TRINITY_DN11981_c0_g2.p1			
OG0036718	dis_TRINITY_DN11987_c0_g1.p2			
OG0036719	dis_TRINITY_DN11994_c0_g2.p2			
OG0036720	dis_TRINITY_DN11996_c0_g1.p3			
OG0036721	dis_TRINITY_DN12000_c0_g1.p1			
OG0036722	dis_TRINITY_DN12004_c0_g1.p2			
OG0036723	dis_TRINITY_DN12008_c0_g1.p2			
OG0036724	dis_TRINITY_DN12008_c0_g1.p3			
OG0036725	dis_TRINITY_DN12010_c0_g1.p2			
OG0036726	dis_TRINITY_DN12013_c0_g2.p1			
OG0036727	dis_TRINITY_DN12016_c0_g1.p2			
OG0036728	dis_TRINITY_DN12029_c0_g3.p4			
OG0036729	dis_TRINITY_DN12029_c0_g3.p7			
OG0036730	dis_TRINITY_DN12029_c0_g4.p1			
OG0036731	dis_TRINITY_DN1202_c0_g1.p3			
OG0036732	dis_TRINITY_DN12030_c0_g1.p2			
OG0036733	dis_TRINITY_DN12034_c0_g2.p1			
OG0036734	dis_TRINITY_DN12036_c0_g3.p1			
OG0036735	dis_TRINITY_DN12036_c0_g3.p2			
OG0036736	dis_TRINITY_DN12045_c0_g5.p3			
OG0036737	dis_TRINITY_DN12059_c0_g1.p3			
OG0036738	dis_TRINITY_DN1205_c0_g1.p2			
OG0036739	dis_TRINITY_DN1205_c0_g1.p4			
OG0036740	dis_TRINITY_DN12060_c0_g6.p2			
OG0036741	dis_TRINITY_DN12063_c0_g2.p2			
OG0036742	dis_TRINITY_DN12063_c0_g2.p4			
OG0036743	dis_TRINITY_DN12067_c0_g1.p1			
OG0036744	dis_TRINITY_DN12067_c0_g1.p2			
OG0036745	dis_TRINITY_DN12075_c2_g1.p1			
OG0036746	dis_TRINITY_DN12082_c0_g1.p2			
OG0036747	dis_TRINITY_DN12093_c0_g1.p1			
OG0036748	dis_TRINITY_DN12108_c0_g1.p2			
OG0036749	dis_TRINITY_DN1210_c0_g1.p2			
OG0036750	dis_TRINITY_DN12113_c0_g1.p1			
OG0036751	dis_TRINITY_DN12149_c0_g1.p2			
OG0036752	dis_TRINITY_DN1214_c0_g1.p1			
OG0036753	dis_TRINITY_DN1214_c0_g1.p2			
OG0036754	dis_TRINITY_DN1214_c0_g1.p3			
OG0036755	dis_TRINITY_DN1214_c0_g1.p4			
OG0036756	dis_TRINITY_DN1214_c0_g1.p5			
OG0036757	dis_TRINITY_DN12153_c1_g4.p1			
OG0036758	dis_TRINITY_DN1215_c0_g1.p1			
OG0036759	dis_TRINITY_DN12160_c0_g1.p1			
OG0036760	dis_TRINITY_DN12169_c0_g1.p3			
OG0036761	dis_TRINITY_DN12169_c0_g2.p2			
OG0036762	dis_TRINITY_DN12170_c0_g1.p3			
OG0036763	dis_TRINITY_DN12182_c0_g1.p5			
OG0036764	dis_TRINITY_DN12185_c0_g1.p2			
OG0036765	dis_TRINITY_DN12187_c0_g1.p2			
OG0036766	dis_TRINITY_DN12187_c0_g1.p3			
OG0036767	dis_TRINITY_DN12189_c0_g2.p2			
OG0036768	dis_TRINITY_DN12190_c0_g1.p4			
OG0036769	dis_TRINITY_DN12199_c0_g1.p2			
OG0036770	dis_TRINITY_DN1219_c0_g1.p3			
OG0036771	dis_TRINITY_DN1219_c0_g1.p4			
OG0036772	dis_TRINITY_DN12201_c0_g1.p2			
OG0036773	dis_TRINITY_DN12201_c0_g1.p3			
OG0036774	dis_TRINITY_DN12232_c0_g1.p1			
OG0036775	dis_TRINITY_DN12239_c0_g1.p3			
OG0036776	dis_TRINITY_DN12240_c0_g3.p3			
OG0036777	dis_TRINITY_DN12241_c0_g1.p2			
OG0036778	dis_TRINITY_DN12241_c0_g1.p3			
OG0036779	dis_TRINITY_DN12255_c0_g1.p1			
OG0036780	dis_TRINITY_DN12257_c0_g2.p2			
OG0036781	dis_TRINITY_DN12257_c0_g3.p5			
OG0036782	dis_TRINITY_DN1225_c0_g1.p2			
OG0036783	dis_TRINITY_DN1225_c1_g2.p2			
OG0036784	dis_TRINITY_DN12266_c0_g2.p2			
OG0036785	dis_TRINITY_DN12271_c0_g1.p2			
OG0036786	dis_TRINITY_DN12271_c0_g1.p3			
OG0036787	dis_TRINITY_DN12271_c0_g1.p4			
OG0036788	dis_TRINITY_DN12271_c0_g1.p5			
OG0036789	dis_TRINITY_DN12271_c0_g1.p6			
OG0036790	dis_TRINITY_DN1227_c0_g3.p2			
OG0036791	dis_TRINITY_DN1227_c0_g3.p3			
OG0036792	dis_TRINITY_DN12281_c0_g1.p1			
OG0036793	dis_TRINITY_DN12291_c0_g1.p4			
OG0036794	dis_TRINITY_DN12293_c0_g1.p2			
OG0036795	dis_TRINITY_DN12300_c0_g1.p2			
OG0036796	dis_TRINITY_DN12300_c0_g2.p2			
OG0036797	dis_TRINITY_DN1230_c0_g1.p1			
OG0036798	dis_TRINITY_DN12310_c0_g1.p3			
OG0036799	dis_TRINITY_DN12310_c0_g1.p4			
OG0036800	dis_TRINITY_DN12312_c0_g3.p3			
OG0036801	dis_TRINITY_DN12319_c0_g1.p2			
OG0036802	dis_TRINITY_DN12327_c0_g1.p3			
OG0036803	dis_TRINITY_DN12327_c0_g1.p5			
OG0036804	dis_TRINITY_DN1232_c0_g2.p1			
OG0036805	dis_TRINITY_DN12338_c0_g3.p1			
OG0036806	dis_TRINITY_DN1233_c0_g1.p1			
OG0036807	dis_TRINITY_DN1233_c0_g1.p2			
OG0036808	dis_TRINITY_DN12340_c0_g1.p1			
OG0036809	dis_TRINITY_DN12341_c0_g2.p2			
OG0036810	dis_TRINITY_DN12348_c0_g2.p2			
OG0036811	dis_TRINITY_DN12363_c0_g2.p3			
OG0036812	dis_TRINITY_DN1236_c0_g1.p2			
OG0036813	dis_TRINITY_DN12379_c0_g2.p2			
OG0036814	dis_TRINITY_DN12383_c0_g4.p1			
OG0036815	dis_TRINITY_DN1238_c0_g1.p2			
OG0036816	dis_TRINITY_DN1238_c0_g5.p3			
OG0036817	dis_TRINITY_DN12394_c0_g2.p1			
OG0036818	dis_TRINITY_DN12395_c0_g1.p2			
OG0036819	dis_TRINITY_DN12395_c0_g1.p3			
OG0036820	dis_TRINITY_DN12395_c0_g1.p4			
OG0036821	dis_TRINITY_DN1239_c0_g2.p5			
OG0036822	dis_TRINITY_DN12402_c0_g4.p3			
OG0036823	dis_TRINITY_DN12402_c0_g5.p2			
OG0036824	dis_TRINITY_DN12416_c1_g1.p2			
OG0036825	dis_TRINITY_DN12419_c0_g1.p3			
OG0036826	dis_TRINITY_DN12428_c0_g1.p3			
OG0036827	dis_TRINITY_DN12443_c0_g1.p2			
OG0036828	dis_TRINITY_DN12443_c0_g1.p3			
OG0036829	dis_TRINITY_DN12443_c0_g1.p7			
OG0036830	dis_TRINITY_DN1244_c0_g1.p3			
OG0036831	dis_TRINITY_DN12452_c0_g1.p2			
OG0036832	dis_TRINITY_DN12458_c0_g1.p2			
OG0036833	dis_TRINITY_DN12458_c0_g1.p3			
OG0036834	dis_TRINITY_DN12458_c0_g1.p4			
OG0036835	dis_TRINITY_DN12459_c0_g5.p2			
OG0036836	dis_TRINITY_DN12459_c0_g5.p3			
OG0036837	dis_TRINITY_DN12471_c0_g1.p2			
OG0036838	dis_TRINITY_DN12491_c0_g5.p2			
OG0036839	dis_TRINITY_DN12494_c1_g1.p1			
OG0036840	dis_TRINITY_DN12499_c0_g1.p2			
OG0036841	dis_TRINITY_DN12504_c0_g1.p2			
OG0036842	dis_TRINITY_DN12504_c0_g1.p4			
OG0036843	dis_TRINITY_DN12504_c0_g1.p5			
OG0036844	dis_TRINITY_DN12515_c0_g2.p2			
OG0036845	dis_TRINITY_DN12515_c0_g2.p3			
OG0036846	dis_TRINITY_DN12515_c0_g2.p4			
OG0036847	dis_TRINITY_DN1251_c1_g1.p2			
OG0036848	dis_TRINITY_DN12522_c0_g2.p1			
OG0036849	dis_TRINITY_DN12523_c0_g1.p2			
OG0036850	dis_TRINITY_DN12527_c0_g1.p2			
OG0036851	dis_TRINITY_DN12542_c0_g1.p3			
OG0036852	dis_TRINITY_DN12543_c0_g3.p1			
OG0036853	dis_TRINITY_DN12543_c0_g3.p2			
OG0036854	dis_TRINITY_DN12545_c0_g1.p2			
OG0036855	dis_TRINITY_DN12548_c0_g1.p2			
OG0036856	dis_TRINITY_DN12553_c0_g1.p1			
OG0036857	dis_TRINITY_DN12553_c0_g4.p3			
OG0036858	dis_TRINITY_DN12553_c0_g8.p2			
OG0036859	dis_TRINITY_DN12554_c0_g1.p3			
OG0036860	dis_TRINITY_DN12559_c0_g1.p1			
OG0036861	dis_TRINITY_DN12559_c0_g1.p2			
OG0036862	dis_TRINITY_DN12560_c0_g1.p2			
OG0036863	dis_TRINITY_DN12566_c1_g7.p2			
OG0036864	dis_TRINITY_DN12568_c0_g2.p2			
OG0036865	dis_TRINITY_DN12572_c0_g2.p2			
OG0036866	dis_TRINITY_DN12572_c0_g2.p3			
OG0036867	dis_TRINITY_DN12582_c0_g1.p6			
OG0036868	dis_TRINITY_DN12587_c0_g1.p2			
OG0036869	dis_TRINITY_DN12595_c0_g1.p1			
OG0036870	dis_TRINITY_DN12595_c0_g1.p2			
OG0036871	dis_TRINITY_DN12603_c0_g1.p4			
OG0036872	dis_TRINITY_DN12606_c1_g1.p5			
OG0036873	dis_TRINITY_DN12618_c0_g1.p2			
OG0036874	dis_TRINITY_DN12618_c0_g1.p3			
OG0036875	dis_TRINITY_DN12620_c0_g2.p2			
OG0036876	dis_TRINITY_DN12620_c0_g5.p1			
OG0036877	dis_TRINITY_DN12624_c0_g1.p2			
OG0036878	dis_TRINITY_DN12624_c0_g1.p3			
OG0036879	dis_TRINITY_DN12629_c0_g1.p2			
OG0036880	dis_TRINITY_DN12634_c0_g4.p4			
OG0036881	dis_TRINITY_DN12645_c0_g1.p2			
OG0036882	dis_TRINITY_DN12680_c0_g2.p3			
OG0036883	dis_TRINITY_DN12680_c0_g2.p4			
OG0036884	dis_TRINITY_DN12696_c0_g1.p2			
OG0036885	dis_TRINITY_DN12696_c0_g1.p3			
OG0036886	dis_TRINITY_DN12696_c0_g1.p4			
OG0036887	dis_TRINITY_DN1269_c1_g2.p2			
OG0036888	dis_TRINITY_DN1269_c1_g2.p3			
OG0036889	dis_TRINITY_DN1269_c1_g2.p4			
OG0036890	dis_TRINITY_DN1269_c3_g1.p2			
OG0036891	dis_TRINITY_DN126_c0_g1.p3			
OG0036892	dis_TRINITY_DN12701_c0_g5.p4			
OG0036893	dis_TRINITY_DN12701_c0_g5.p5			
OG0036894	dis_TRINITY_DN12701_c0_g5.p10			
OG0036895	dis_TRINITY_DN12701_c0_g7.p2			
OG0036896	dis_TRINITY_DN12701_c0_g7.p3			
OG0036897	dis_TRINITY_DN12706_c0_g1.p1			
OG0036898	dis_TRINITY_DN12711_c0_g1.p1			
OG0036899	dis_TRINITY_DN12732_c0_g1.p1			
OG0036900	dis_TRINITY_DN12732_c0_g1.p2			
OG0036901	dis_TRINITY_DN12735_c0_g1.p2			
OG0036902	dis_TRINITY_DN12736_c1_g1.p2			
OG0036903	dis_TRINITY_DN12736_c1_g1.p3			
OG0036904	dis_TRINITY_DN12737_c0_g1.p2			
OG0036905	dis_TRINITY_DN12737_c0_g1.p4			
OG0036906	dis_TRINITY_DN12739_c0_g1.p1			
OG0036907	dis_TRINITY_DN12739_c0_g1.p2			
OG0036908	dis_TRINITY_DN1273_c0_g1.p6			
OG0036909	dis_TRINITY_DN12763_c0_g3.p1			
OG0036910	dis_TRINITY_DN12763_c0_g3.p2			
OG0036911	dis_TRINITY_DN12763_c0_g3.p3			
OG0036912	dis_TRINITY_DN12763_c0_g3.p4			
OG0036913	dis_TRINITY_DN12763_c0_g3.p5			
OG0036914	dis_TRINITY_DN12763_c0_g3.p7			
OG0036915	dis_TRINITY_DN12768_c0_g1.p1			
OG0036916	dis_TRINITY_DN1276_c0_g2.p2			
OG0036917	dis_TRINITY_DN12779_c0_g1.p2			
OG0036918	dis_TRINITY_DN12780_c0_g1.p2			
OG0036919	dis_TRINITY_DN1278_c0_g1.p6			
OG0036920	dis_TRINITY_DN12791_c0_g1.p2			
OG0036921	dis_TRINITY_DN12792_c0_g2.p2			
OG0036922	dis_TRINITY_DN12795_c0_g1.p2			
